---
season: d3
gender: women
description: schedule/scoreboard from team websites
updated: 2022-01-21
past: 398 (52%)
future: 362 (48%)
completed: 306 (77%)
unreported: 92 (23%)
total: 760
---
source	id	dateET	timeET	gender	rank	team	at	oppRank	opponent	outcome	score	neutral	conference	division	dateGMT	teamId	opponentId	dualId
ITA	96859	2021-09-19	11:00am	W		ANDIN	at		TRANS	 	   	 	C	d3     	2021-09-19T15:00Z			734b35f6-d985-4fe0-b239-b80ff5730a8d
ITA	 9811	2021-09-19	11:00am	W		AUGIL	at		CARRL	W	6-3	 	C	d3     	2021-09-19T15:00Z			f8a5f627-c5b1-40f3-936b-b25ec4221f8b
ITA	55578	2021-09-19	12:00pm	W		NVUL 	at		PLYM 	 	   	 	 	d3     	2021-09-19T16:00Z			c1551ac2-9a0e-4134-875a-af8f4e7c3516
ITA	65922	2021-09-19	 2:00pm	W		LESLY	at		HUSS 	 	   	 	 	d3     	2021-09-19T18:00Z			28cee954-c8cd-4b67-953d-0bc98f4ebd0b
ITA	81653	2021-09-19	 2:00pm	W		NVUL 	at		PLYM 	 	   	 	 	d3     	2021-09-19T18:00Z			8cf01a23-9dda-4c05-805b-d7772053162f
ITA	97556	2021-09-19	 3:00pm	W		CARLE	at		LUTHR	W	6-3	 	 	d3     	2021-09-19T19:00Z			472192dd-fd32-43aa-8203-f82861ad44fd
ITA	89602	2021-09-19	 3:00pm	W		CRNLC	at		GRINN	L	0-9	 	C	d3     	2021-09-19T19:00Z			4f1cf3af-7346-4b36-838a-ece5ebb5ea32
ITA	 8139	2021-09-19	 1:00pm	W		ROAN 	at		WISE 	L	1-6	 	 	d3/d2  	2021-09-19T17:00Z			337b2230-0f0f-407a-9959-ed8516ac0d88
ITA	21560	2021-09-19	 1:00pm	W		MILLG	at		EMHEN	W	5-0	 	 	naia/d3	2021-09-19T17:00Z			4368c137-9e64-42f8-a9b5-a7f9125607a9
ITA	57686	2021-09-20	 2:00pm	W		NVUJ 	at		CASTL	 	   	 	 	d3     	2021-09-20T18:00Z			9360943c-39e3-4d95-96c9-37b7137c8c22
ITA	84915	2021-09-20	 4:00pm	W		WNE  	at		SUFLK	W	6-3	 	C	d3     	2021-09-20T20:00Z			0d89dc45-5c38-4402-a0e3-c863327e9d24
ITA	  285	2021-09-21	 3:00pm	W		ENDCT	at		SALVE	W	7-2	 	C	d3     	2021-09-21T19:00Z			c6a490ad-5caf-4993-b51c-a73d62e9af71
ITA	94049	2021-09-21	 3:00pm	W		SUSQ 	at		MISER	 	   	 	 	d3     	2021-09-21T19:00Z			c1417bcd-a66a-4d87-a862-144d109f9f22
ITA	86798	2021-09-21	 3:30pm	W		CURRY	at		NIC  	 	   	 	C	d3     	2021-09-21T19:30Z			fbe12913-e4dd-4d56-976e-01df9cc7d71e
ITA	90252	2021-09-21	 5:00pm	W		COE  	at		WARTB	W	7-2	 	C	d3     	2021-09-21T21:00Z			2dd71478-008c-49ad-b888-aa55755d78d2
ITA	15864	2021-09-21	 5:30pm	W		NVUL 	at		NVUJ 	 	   	 	 	d3     	2021-09-21T21:30Z			86bd7051-f2cf-4af4-848f-5f2b439bb406
ITA	 8595	2021-09-21	 4:00pm	W		EMHEN	at		JOHN 	W	5-2	 	 	d3/naia	2021-09-21T20:00Z			6093f837-820e-429e-908e-8fc13d38f3f9
ITA	16470	2021-09-22	12:00pm	W		WMA  	at		SSU  	 	   	 	 	d3     	2021-09-22T16:00Z			8c54f2f5-f301-48df-a4d4-973afbc64632
ITA	51749	2021-09-22	 3:30pm	W		NPLZ 	at		RPI  	L	3-6	 	 	d3     	2021-09-22T19:30Z			b5dc3b12-b29e-4638-842f-029bab919838
ITA	80630	2021-09-22	 4:00pm	W		BARD 	at		UNION	 	   	 	C	d3     	2021-09-22T20:00Z			8d626c45-7c2a-4bc7-83ff-3c400d47f4cf
ITA	64168	2021-09-22	 4:00pm	W		HUSS 	at		COLB 	L	0-9	 	 	d3     	2021-09-22T20:00Z			7164d1cd-e528-40a8-b4f7-7e408e98d8b0
ITA	89744	2021-09-22	 4:00pm	W		ILWES	at		MILIK	L	0-9	 	C	d3     	2021-09-22T20:00Z			bb1a5f12-7ee0-4f3a-944a-f78911d5108e
ITA	41739	2021-09-22	 4:00pm	W		SJCT 	at		REGIS	L	0-9	 	C	d3     	2021-09-22T20:00Z			2ffa4e95-48a1-436c-80ad-02f5a2825ff5
ITA	 7551	2021-09-22	 5:00pm	W		CRNLC	at		LORAS	L	0-9	 	 	d3     	2021-09-22T21:00Z			cd67557e-6156-4a8a-85ad-1088c8c97c56
ITA	20899	2021-09-22	 5:30pm	W		WILUT	at		CARRL	L	2-7	 	 	d3     	2021-09-22T21:30Z			3460c1eb-3e4f-4f19-b457-b9c195d8ab32
ITA	97175	2021-09-22	 4:30pm	W		CORNR	at		CALV 	W	8-1	 	 	naia/d3	2021-09-22T20:30Z			8383a603-463a-4320-9f92-0e85782dacd1
ITA	94148	2021-09-23	 1:00am	W		SUFLK	at		RICOL	L	0-9	 	 	d3     	2021-09-23T05:00Z			7aa4f344-248a-4dc6-9fd0-045707ab1d3e
ITA	 6202	2021-09-23	 5:00pm	W		PLYM 	at		NVUJ 	 	   	 	 	d3     	2021-09-23T21:00Z			9e4c5b83-ed95-43f6-a901-a541c75e531f
ITA	27609	2021-09-24	 3:00pm	W		BARUC	at		BRKLN	W	8-1	 	C	d3     	2021-09-24T19:00Z			09d4c91c-429f-4707-9aee-9224b31902e0
ITA	31697	2021-09-24	 5:00pm	W		DUBQ 	at		CRNLC	L	4-5	 	 	d3     	2021-09-24T21:00Z			f26bbe08-7af6-425a-8b6a-d37e54cef8cf
ITA	37519	2021-09-24	 5:00pm	W		FDUF 	at		KEAN 	 	   	 	 	d3     	2021-09-24T21:00Z			be075033-1d06-462e-bff0-0bc371149dd6
ITA	34808	2021-09-25	12:00pm	W		SMSU 	at		OLAF 	 	   	 	 	d2/d3  	2021-09-25T16:00Z			358d0fd5-1705-4e70-92d3-69b20599ae88
ITA	42537	2021-09-25	 2:30pm	W		CED  	at		MUSK 	W	9-0	 	 	d2/d3  	2021-09-25T18:30Z			95426ce9-3a83-4434-a881-fa773a5c7d57
ITA	80745	2021-09-25	 3:00pm	W		SMSU 	at		CARLE	L	2-7	 	 	d2/d3  	2021-09-25T19:00Z			2e9b2e96-a691-45f0-a3b2-3d0f2d44a070
ITA	42654	2021-09-25	10:00am	W		ILLCO	at		LWRNC	L	2-7	 	C	d3     	2021-09-25T14:00Z			e5d77e58-cf2e-47e4-8353-f09ea22a6fab
ITA	52893	2021-09-25	10:00am	W		MNM  	at		RIPON	L	0-9	 	C	d3     	2021-09-25T14:00Z			6ea4da86-df32-488b-a470-32bc7d085fdc
ITA	45473	2021-09-25	11:00am	W		MTUNI	at		ALGNY	L	0-9	 	 	d3     	2021-09-25T15:00Z			00d75733-2230-400a-b3fa-41bd305355d0
ITA	79972	2021-09-25	11:00am	W		OHION	at		FRANK	W	9-0	 	 	d3     	2021-09-25T15:00Z			652c8c7f-5da0-4fbb-87cd-4f48cccccc19
ITA	28152	2021-09-25	11:00am	W		RWIL 	at		NIC  	L	3-6	 	C	d3     	2021-09-25T15:00Z			3e5a4c6c-b08d-482e-83c4-800a71af6391
ITA	74262	2021-09-25	11:00am	W		THOM 	at		NVUJ 	 	   	 	 	d3     	2021-09-25T15:00Z			a365af85-46ff-44c7-8f71-1bbacf2a967e
ITA	35833	2021-09-25	12:00pm	W		RTGC 	at		BRYNM	 	   	 	 	d3     	2021-09-25T16:00Z			19d0ab88-f85c-4cbb-a6b2-2c323407cb03
ITA	99164	2021-09-25	12:00pm	W		SUFLK	at		ENDCT	L	1-8	 	C	d3     	2021-09-25T16:00Z			261e27c1-650e-4e45-abf8-dc20f0478ad7
ITA	73929	2021-09-25	12:00pm	W		GORD 	at		WNE  	W	7-2	 	C	d3     	2021-09-25T16:00Z			b7169f94-e60d-4d38-b139-0f7b296a4b7b
ITA	79489	2021-09-25	12:00pm	W		WHEAT	at		NPARK	W	9-0	 	C	d3     	2021-09-25T16:00Z			b32caace-ae93-4807-81c5-3be74aad614c
ITA	29907	2021-09-25	12:00pm	W		SIMM 	at		REGIS	W	5-4	 	C	d3     	2021-09-25T16:00Z			c48cbb79-3467-4164-826a-2b232b71c80a
ITA	53817	2021-09-25	12:00pm	W		SSU  	at		WCTST	 	   	 	C	d3     	2021-09-25T16:00Z			e87ff2ca-4ec9-474a-acf8-b572f6d916f4
ITA	87065	2021-09-25	 1:00pm	W		SJCT 	at		CLBS 	L	0-9	 	C	d3     	2021-09-25T17:00Z			dcd3c9d2-afec-40d5-8020-d26959992d60
ITA	11585	2021-09-25	 1:00pm	W		MESS 	at		GETT 	 	   	 	 	d3     	2021-09-25T17:00Z			6827624a-a7b4-457f-a49b-ee6447ed7ea8
ITA	29308	2021-09-25	 1:00pm	W		LEBAN	at		SUSQ 	 	   	 	 	d3     	2021-09-25T17:00Z			52578aad-6aa7-4467-85b6-d8ae0e3fbb79
ITA	89168	2021-09-25	 2:00pm	W		ALB  	at		ALMA 	 	   	 	 	d3     	2021-09-25T18:00Z			19eb8c4e-ba10-4f90-9c7a-28c7422e589c
ITA	62348	2021-09-25	 2:00pm	W		HUSS 	at		NVUL 	 	   	 	C	d3     	2021-09-25T18:00Z			0398632b-ec71-4011-81f2-cf1e4153511a
ITA	 7559	2021-09-25	 3:00pm	W		MNM  	at		LWRNC	L	0-9	 	C	d3     	2021-09-25T19:00Z			eb434846-5e85-42f0-b4d5-e896a9ce23a5
ITA	19636	2021-09-25	 3:00pm	W		OHION	vs		ROSHL	W	8-1	N	 	d3     	2021-09-25T19:00Z			d9e3df90-cd05-4951-8eb8-20a50d82cfa6
ITA	19663	2021-09-25	 4:00pm	W		ILLCO	at		RIPON	L	3-6	 	C	d3     	2021-09-25T20:00Z			52c014ba-05b4-4467-8037-9bc0ac4a289e
ITA	 1654	2021-09-25	 4:30pm	W		PLYM 	at		MADRT	 	   	 	C	d3     	2021-09-25T20:30Z			8133cd2d-7936-4425-be6f-430635b0c49f
ITA	78475	2021-09-25	 5:00pm	W		THOM 	at		NVUJ 	 	   	 	C	d3     	2021-09-25T21:00Z			7674aaf7-ce81-4971-968a-f3007b2e483d
ITA	18372	2021-09-26	10:00am	W		JCSU 	at		BREV 	W	5-2	 	 	d2/d3  	2021-09-26T14:00Z			4f335b3a-5855-408a-8ee4-79e2afb93ed0
ITA	90985	2021-09-26	 1:00pm	W		WISE 	at		BREV 	W	8-1	 	 	d2/d3  	2021-09-26T17:00Z			9ced7752-9107-44d4-9eca-d393cc067596
ITA	98445	2021-09-26	12:00pm	W		BARUC	at		SJC  	W	9-0	 	 	d3     	2021-09-26T16:00Z			a8bf1228-6c8c-4530-bd47-edc70ce22252
ITA	41875	2021-09-26	12:00pm	W		GENES	at		RPI  	L	0-9	 	 	d3     	2021-09-26T16:00Z			38b31b0a-d42b-419b-b8ba-2fe82b437c68
ITA	52589	2021-09-26	12:30pm	W		RIPON	at		LAKEF	L	2-7	 	C	d3     	2021-09-26T16:30Z			869164c9-dac0-4187-b3ca-5c69517ad81f
ITA	85326	2021-09-26	 2:00pm	W		HUSS 	at		NVUJ 	 	   	 	C	d3     	2021-09-26T18:00Z			a931a4f1-8ad3-48a8-a36f-3d15ea06715a
ITA	93141	2021-09-26	 2:00pm	W		THOM 	at		NVUL 	 	   	 	C	d3     	2021-09-26T18:00Z			45a1e364-31dc-4674-80ad-5523a7091426
ITA	62144	2021-09-26	 2:00pm	W		WEBST	at		TRU  	 	   	 	 	d3/d2  	2021-09-26T18:00Z			aba4c075-6707-49e5-970f-c5a7c165e701
ITA	61171	2021-09-27	 4:00pm	W		BRKLN	at		FDUF 	L	2-7	 	 	d3     	2021-09-27T20:00Z			5574f81c-867b-4506-8532-282a4a39e9d8
ITA	44934	2021-09-27	 4:00pm	W		HOPE 	at		SPARB	W	6-1	 	 	d3/naia	2021-09-27T20:00Z			05ad161a-4030-4967-9c4b-66aba2a99997
ITA	14929	2021-09-27	 5:00pm	W		VISTA	at		MORNG	L	0-7	 	 	d3/naia	2021-09-27T21:00Z			be06ab22-628c-48a0-b6c3-ebd8c234c0d3
ITA	73785	2021-09-28	12:00pm	W		MADRT	vs		SSU  	 	   	N	C	d3     	2021-09-28T16:00Z			685b8dcd-fc43-41f2-a4c6-5eda9052b20c
ITA	14477	2021-09-28	 3:00pm	W		SOUVA	at		ROAN 	W	8-1	 	 	d3     	2021-09-28T19:00Z			3e587f4e-fcc2-4790-86e4-0db8e9558111
ITA	30322	2021-09-28	 5:00pm	W		CASTL	at		NVUJ 	 	   	 	 	d3     	2021-09-28T21:00Z			cd7f7559-376c-4171-a13e-c8757c07b125
ITA	12956	2021-09-28	 5:00pm	W		LORAS	at		WARTB	W	5-4	 	C	d3     	2021-09-28T21:00Z			ee71f46f-1507-4567-a203-6042ca99d087
ITA	59215	2021-09-28	 5:30pm	W		NVUL 	at		PLATT	 	   	 	 	d3     	2021-09-28T21:30Z			8d50f4dc-ca2e-4063-987d-d146c6999bc7
ITA	79848	2021-09-28	 6:15pm	W		CARTH	at		WHEAT	L	3-6	 	C	d3     	2021-09-28T22:15Z			e0d8c3d5-d6e5-4ff1-8575-b7dc8c67383f
ITA	 1045	2021-09-28	 5:00pm	W		ICCC 	at		CENTR	W	6-2	 	 	juco/d3	2021-09-28T21:00Z			39658757-ae31-47c5-86aa-c511e463c1e3
ITA	 2776	2021-09-28	 2:00pm	W		BTHIN	at		TRINE	W	6-3	 	 	naia/d3	2021-09-28T18:00Z			84626aa2-1728-4b8f-9f2b-8d9ccc60bcff
ITA	31907	2021-09-29	 3:00pm	W		MRMK 	at		BABS 	W	6-3	 	 	d1/d3  	2021-09-29T19:00Z			88774b09-1142-4f80-908f-b1c48d65277f
ITA	31063	2021-09-29	11:00am	W		WAL  	at		OBRL 	W	7-2	 	 	d2/d3  	2021-09-29T15:00Z			79e86ca5-dfb2-4e74-9359-fa55f8bb3847
ITA	12062	2021-09-29	 4:00pm	W		LHU  	at		SUSQ 	L	0-1	 	 	d2/d3  	2021-09-29T20:00Z			ccc44c0f-d942-456f-aa9b-57fe41e950f0
ITA	99862	2021-09-29	 1:00am	W		SUFLK	at		RWIL 	L	0-9	 	C	d3     	2021-09-29T05:00Z			296ebd03-2422-4fe7-bbf2-87b51d3320df
ITA	60249	2021-09-29	 3:00pm	W		CLBS 	at		ENAZ 	W	9-0	 	C	d3     	2021-09-29T19:00Z			f90f90c7-92d3-4361-aeb3-83f12234d54d
ITA	13822	2021-09-29	 3:00pm	W		NIC  	at		ENDCT	L	2-6	 	C	d3     	2021-09-29T19:00Z			83712f78-040b-4c29-b892-e00a4fa65ed8
ITA	37738	2021-09-29	 3:30pm	W		SALVE	at		CURRY	L	1-0	 	C	d3     	2021-09-29T19:30Z			169b55cb-12f0-48d2-b667-901507184006
ITA	21552	2021-09-29	 3:30pm	W		ONEO 	at		RPI  	 	   	 	 	d3     	2021-09-29T19:30Z			ca94fc72-aef5-4fbf-a4f2-a6aec73cf3e6
ITA	96989	2021-09-29	 4:00pm	W		SUFLK	at		RWIL 	L	0-9	 	C	d3     	2021-09-29T20:00Z			f8f15476-f452-4654-9791-0abf1a85809a
ITA	76715	2021-09-29	 5:00pm	W		COE  	at		CRNLC	W	8-1	 	 	d3     	2021-09-29T21:00Z			218afafb-f8d5-49a4-9184-828be0f06c5d
ITA	70062	2021-09-29	 3:00pm	W		JOHN 	at		MARYV	W	7-2	 	 	naia/d3	2021-09-29T19:00Z			0f69da5b-d30d-4470-a46f-90dffd2f522f
ITA	 4079	2021-09-29	 3:00pm	W		SHAWN	at		WITT 	W	5-2	 	 	naia/d3	2021-09-29T19:00Z			a85b5ee4-3da8-4349-af6d-816448c65eaf
ITA	 7643	2021-09-29	 5:00pm	W		DOANE	at		NEWES	W	9-0	 	 	naia/d3	2021-09-29T21:00Z			057777fd-6c64-4b21-9e46-f2d25310db92
ITA	88666	2021-09-30	 3:00pm	W		BARUC	at		PURCH	W	7-2	 	 	d3     	2021-09-30T19:00Z			157021e7-2678-4a6e-9e26-27d95af5de7f
ITA	32165	2021-09-30	 5:00pm	W		SSU  	at		LESLY	 	   	 	 	d3     	2021-09-30T21:00Z			9661ad85-6a1b-4043-b4b4-ff50491bae52
ITA	 7499	2021-09-30	 4:00pm	W		ENDCT	at		HC   	 	   	 	 	d3/d1  	2021-09-30T20:00Z			f7bf506d-0cec-4cbd-a669-14bd368cc6ed
ITA	75692	2021-10-01	 4:00pm	W		BRYNM	at		IMMAC	 	   	 	 	d3     	2021-10-01T20:00Z			e5b6ccf6-cf78-47f9-b0bb-d7b593eaef65
ITA	62842	2021-10-01	 4:00pm	W		RPI  	at		SKID 	L	3-6	 	C	d3     	2021-10-01T20:00Z			c011880b-a17a-4d44-af50-55a49f5dcfe8
ITA	99621	2021-10-01	 4:30pm	W		WHEAT	at		ILWES	W	8-1	 	C	d3     	2021-10-01T20:30Z			7e489a04-fefc-46ee-98b6-9dd1c97213ba
ITA	 4975	2021-10-01	 4:30pm	W		SOUME	at		PLYM 	 	   	 	C	d3     	2021-10-01T20:30Z			f7ea0ef4-36ac-4310-b712-db889860f083
ITA	31965	2021-10-01	 5:00pm	W		NPARK	at		CARRL	L	3-6	 	C	d3     	2021-10-01T21:00Z			891b4ffd-05f9-4b37-b79e-cdd7b15dedb9
ITA	77338	2021-10-01	 5:00pm	W		ELMH 	at		MILIK	L	0-9	 	C	d3     	2021-10-01T21:00Z			34d55b50-07d6-4877-aecf-cf5baee03da9
ITA	25543	2021-10-01	 5:00pm	W		NVUJ 	at		PLATT	 	   	 	 	d3     	2021-10-01T21:00Z			f2ce1fd2-bca0-4886-960b-7211e3dae189
ITA	25697	2021-10-02	12:00pm	W		WISE 	at		MARYV	W	9-0	 	 	d2/d3  	2021-10-02T16:00Z			fc14fc86-6a3d-4e9d-9bf0-b95d6a9a5ab4
ITA	61893	2021-10-02	 1:00pm	W		MNKTO	at		CARLE	L	2-7	 	 	d2/d3  	2021-10-02T17:00Z			6374280f-994a-4c52-b0a6-e4b9e95e2e7c
ITA	99265	2021-10-02	10:00am	W		CENTR	at		DUBQ 	W	9-0	 	C	d3     	2021-10-02T14:00Z			0e980e15-57c0-4f96-9938-7f9b9f6bf8a5
ITA	31258	2021-10-02	10:00am	W		LUTHR	at		NEWES	W	8-1	 	C	d3     	2021-10-02T14:00Z			a54ea878-038b-4557-ba78-c2071550aa3e
ITA	41629	2021-10-02	10:00am	W		WARTB	at		NEWES	W	5-3	 	C	d3     	2021-10-02T14:00Z			7fb13c46-adfb-4217-8a02-573e58afc03c
ITA	86932	2021-10-02	11:00am	W		ANDIN	at		ALB  	 	   	 	 	d3     	2021-10-02T15:00Z			ceacda49-dfe8-4d9d-b29a-2ff57d8a8403
ITA	66875	2021-10-02	11:00am	W		ELMH 	at		ILWES	L	2-7	 	C	d3     	2021-10-02T15:00Z			e37b8b2c-2c6c-4f60-aecf-fe77a86d50de
ITA	41719	2021-10-02	11:00am	W		MANC 	at		TRANS	 	   	 	C	d3     	2021-10-02T15:00Z			7ef9a72f-4b0a-4470-96fd-6cec786810aa
ITA	48931	2021-10-02	11:00am	W		MABOS	at		SSU  	 	   	 	C	d3     	2021-10-02T15:00Z			0971c559-d4af-4987-9cd3-2cafc661f996
ITA	62700	2021-10-02	12:00pm	W		BARUC	at		HTR  	W	6-3	 	C	d3     	2021-10-02T16:00Z			9af940e2-d806-4d5f-8643-7edf8b8a6449
ITA	48784	2021-10-02	12:00pm	W		LWRNC	at		RIPON	W	7-2	 	C	d3     	2021-10-02T16:00Z			6381b317-b8a2-4002-b78f-89aac293ad79
ITA	83876	2021-10-02	12:00pm	W		NIC  	at		SALVE	W	8-1	 	C	d3     	2021-10-02T16:00Z			0f38f51b-e530-40dc-b3c0-5b2d174cb28e
ITA	87008	2021-10-02	12:00pm	W		STVNS	at		STOCK	 	   	 	 	d3     	2021-10-02T16:00Z			154817c3-50de-4031-8f31-b79c7872c5cf
ITA	18587	2021-10-02	 1:00pm	W		PSUAB	at		CAIRN	 	   	 	 	d3     	2021-10-02T17:00Z			ab09b046-0112-4f8b-9f3e-8896d5b6fdd4
ITA	63998	2021-10-02	 1:00pm	W		OBRL 	at		CMU  	L	0-9	 	 	d3     	2021-10-02T17:00Z			75fc5a26-c3e1-468d-9b8f-beb1820c4ed0
ITA	98289	2021-10-02	 2:00pm	W		HUSS 	vs		THOM 	 	   	N	C	d3     	2021-10-02T18:00Z			8791a955-4493-4fe2-844c-5339a53761c4
ITA	86420	2021-10-02	 2:00pm	W		SIMP 	at		DUBQ 	W	9-0	 	C	d3     	2021-10-02T18:00Z			4c1e1f5c-131d-4c4f-8949-0af38b8bf4dd
ITA	93756	2021-10-02	 2:40pm	W		WHEAT	at		MILIK	L	4-5	 	C	d3     	2021-10-02T18:40Z			de3f311b-8886-407e-abae-6bf8f974f068
ITA	82840	2021-10-02	 3:00pm	W		MUSK 	at		OHION	L	0-8	 	 	d3     	2021-10-02T19:00Z			5b7fd5b7-015f-403a-9e9e-4275d8af6c04
ITA	80608	2021-10-02	 4:30pm	W		LUTHR	at		VISTA	W	9-0	 	C	d3     	2021-10-02T20:30Z			5fc76481-0c0c-49f2-b56c-cdbc45d2af58
ITA	36063	2021-10-02	 5:00pm	W		WARTB	at		VISTA	W	9-0	 	C	d3     	2021-10-02T21:00Z			b5d7a6cc-a09c-4fbb-b093-e8b451b5bc97
ITA	38943	2021-10-02	 1:00pm	W		UNCA 	at		OHION	 	   	 	 	???/d3 	2021-10-02T17:00Z			8185274d-d23b-4eef-900d-7fd01f526830
ITA	66658	2021-10-02	10:00am	W		WARTB	at		CONNE	L	2-4	 	 	d3/naia	2021-10-02T14:00Z			670acba6-7d5d-44c7-9ea8-8b79709e323f
ITA	28151	2021-10-02	 5:00pm	W		WARTB	at		NWCIA	L	0-2	 	 	d3/naia	2021-10-02T21:00Z			da895bc4-6c53-43dc-9f70-16991972b923
ITA	99741	2021-10-03	 4:30pm	W		STANS	at		SSU  	 	   	 	 	d2/d3  	2021-10-03T20:30Z			20b3a3b4-1e8f-4d0b-bae2-7835a137aa43
ITA	47786	2021-10-03	 9:00am	W		EMERS	at		SSU  	 	   	 	 	d3     	2021-10-03T13:00Z			63039524-1ffe-4d78-8c10-aa4df5d3cdb8
ITA	87434	2021-10-03	11:00am	W		SKID 	at		UNION	W	8-1	 	C	d3     	2021-10-03T15:00Z			dff23e53-61bf-4189-b582-6d4fa0e78ba0
ITA	89524	2021-10-03	 1:00pm	W		AUGIL	at		NCENT	L	0-9	 	C	d3     	2021-10-03T17:00Z			748a8f45-9772-488c-9ab6-cf5555d1765c
ITA	53145	2021-10-03	 2:00pm	W		EMERS	vs		STANS	 	   	N	 	d3/d2  	2021-10-03T18:00Z			83d41495-be35-4ad1-af02-ab30ca1db24d
ITA	 8428	2021-10-04	 3:00pm	W		ENDCT	at		WMA  	W	6-3	 	 	d3     	2021-10-04T19:00Z			1ee54e2e-afd6-4fae-9f68-44c6e33e3983
ITA	33015	2021-10-04	 4:00pm	W		JUDIL	at		SMARY	W	6-3	 	 	naia/d3	2021-10-04T20:00Z			afe6917e-780d-4ad7-ade5-cfc7ee9bcf0b
ITA	41413	2021-10-05	 4:30pm	W		CED  	at		OHWES	W	8-1	 	 	d2/d3  	2021-10-05T20:30Z			7e0e1f10-976f-418e-b1b7-4fb97e093b85
ITA	67152	2021-10-05	 3:00pm	W		MADRT	at		SALVE	 	   	 	 	d3     	2021-10-05T19:00Z			7ade3300-42b5-459a-a9dc-a2c813bf174f
ITA	75678	2021-10-05	 3:30pm	W		FDUF 	at		IMMAC	 	   	 	 	d3     	2021-10-05T19:30Z			46e6f935-175b-4df5-bcd1-d5619cfe3666
ITA	62114	2021-10-05	 4:00pm	W		RWIL 	at		WNE  	W	9-0	 	C	d3     	2021-10-05T20:00Z			0d6cf0d5-dfb1-4af2-9c74-42c3501439b1
ITA	82045	2021-10-05	 4:30pm	W		COE  	at		LUTHR	L	1-8	 	C	d3     	2021-10-05T20:30Z			b3824da3-5bcf-494a-8cd0-2e1b2be0029c
ITA	 5862	2021-10-05	 4:30pm	W		WIWHI	at		WISSP	W	9-0	 	C	d3     	2021-10-05T20:30Z			837d50e3-760d-48cb-8ef5-b4a0439e5b62
ITA	57555	2021-10-05	 5:00pm	W		ELMH 	at		CARTH	L	0-9	 	C	d3     	2021-10-05T21:00Z			35bba61d-3308-4437-b381-70f69c7ccee5
ITA	11196	2021-10-06	 3:00pm	W		REGIS	at		CLBS 	L	0-9	 	C	d3     	2021-10-06T19:00Z			4a06d315-e1c8-4a73-aa8c-46bcc669b22b
ITA	72149	2021-10-06	 4:00pm	W		URSNS	at		IMMAC	 	   	 	 	d3     	2021-10-06T20:00Z			e640c32c-bd89-4dd7-b1dc-99e6d032d0be
ITA	18884	2021-10-06	 4:30pm	W		SUFLK	at		NIC  	L	1-8	 	C	d3     	2021-10-06T20:30Z			145eb4bb-1a85-4da0-a91f-4d32cf9e5221
ITA	55429	2021-10-06	 5:30pm	W		SSU  	at		SOUME	 	   	 	C	d3     	2021-10-06T21:30Z			c51229e7-b88f-4233-b61a-842e203a618e
ITA	59283	2021-10-06	 7:00pm	W		HANOV	vs		TRANS	 	   	N	C	d3     	2021-10-06T23:00Z			3b2b0ad8-dca6-451d-b39d-3e2ffb086359
ITA	11071	2021-10-06	 5:00pm	W		MIDLN	at		NEWES	W	5-4	 	 	naia/d3	2021-10-06T21:00Z			66f57563-eb96-43c7-a6dd-f9f93156dd9e
ITA	23202	2021-10-07	 3:00pm	W		ENDCT	at		GORD 	W	6-3	 	C	d3     	2021-10-07T19:00Z			0e72e587-afd1-46fc-8cc7-3372f20aee52
ITA	80751	2021-10-07	 3:30pm	W		SALVE	at		SJCT 	 	   	 	 	d3     	2021-10-07T19:30Z			31129d0c-50e2-480c-8449-dc1506542020
ITA	51327	2021-10-07	 6:00pm	W		WIOSH	at		RIPON	W	6-3	 	 	d3     	2021-10-07T22:00Z			0b0320a0-6eaf-4296-8f96-541604884186
ITA	 3441	2021-10-08	10:00am	W		BETHL	at		WIEAU	L	2-7	 	 	d3     	2021-10-08T14:00Z			484ef384-11f5-4a75-a789-cbb2ac202100
ITA	 9625	2021-10-08	 3:00pm	W		JJAY 	at		BARUC	L	0-9	 	C	d3     	2021-10-08T19:00Z			d6e99f6a-7f4f-4a4d-9c6d-5cd41d9edc72
ITA	 6191	2021-10-08	 3:00pm	W		CARTH	at		MILIK	L	4-5	 	C	d3     	2021-10-08T19:00Z			4bd9141d-23c5-4726-a4f6-b72849ff0c0b
ITA	71043	2021-10-08	 5:00pm	W		AUGIL	at		ELMH 	 	   	 	C	d3     	2021-10-08T21:00Z			bb7d55cf-5cac-4f5a-88e2-be64c3105bb1
ITA	13058	2021-10-08	 5:00pm	W		VISTA	at		DUBQ 	W	6-3	 	C	d3     	2021-10-08T21:00Z			d2a0edd5-fa55-4d14-9dcb-abcab6eaa346
ITA	50549	2021-10-08	 5:00pm	W		LUTHR	at		CENTR	W	8-1	 	C	d3     	2021-10-08T21:00Z			d716df0c-05d1-4e76-9738-17a7e8d9d9f0
ITA	72346	2021-10-08	 5:00pm	W		WARTB	at		SIMP 	L	3-5	 	C	d3     	2021-10-08T21:00Z			f1c8e164-309c-4605-a877-bb06753ddfe5
ITA	15009	2021-10-08	 6:00pm	W		PUGET	vs		UCSC 	L	1-8	N	 	d3     	2021-10-08T22:00Z			b927c6f1-b8fc-4224-a7a3-91293bce450a
ITA	 4903	2021-10-09	 9:30am	W		CED  	at		WITT 	L	0-6	 	 	d2/d3  	2021-10-09T13:30Z			1373970f-e0c8-4123-ab0d-b7d51bed9098
