---
season: d3
gender: men
description: schedule/scoreboard from team websites
updated: 2022-01-21
past: 125 (17%)
today: 1 (0%)
future: 604 (83%)
completed: 94 (75%)
unreported: 32 (25%)
total: 731
---
source	id	dateET	timeET	gender	rank	team	at	oppRank	opponent	outcome	score	neutral	conference	division	dateGMT	teamId	opponentId	dualId
ITA	26620	2022-02-04	 2:30pm	M		GSCC 	at	  	HUNTC                      	 	   	 	 	juco/d3	2022-02-04T19:30Z			5eac1d61-28bd-4253-a5a1-25e9a6b5631a
ITA	 9305	2022-02-04	 2:00pm	M		CWRU 	at	  	NWOH                       	 	   	 	 	d3/naia	2022-02-04T19:00Z			7f952238-d683-4a9b-8e32-e4dc5f63a9a9
ITA	86891	2022-02-04	11:00am	M		MMI  	at	  	HUNTC                      	 	   	 	 	juco/d3	2022-02-04T16:00Z			df065d37-2830-41c7-b832-d7cbc720f6e2
ITA	 9763	2022-02-05	10:00am	M		SFU  	at	  	CMU                        	 	   	 	 	d1/d3  	2022-02-05T15:00Z			748b7eb2-8fb6-47e5-ae15-ddb0132a673b
ITA	89907	2022-02-05	12:00am	M		PIED 	at	  	TRANS                      	 	   	 	 	d3     	2022-02-05T05:00Z			b78a6757-88ba-4c60-a889-b04627291d1b
ITA	 9831	2022-02-05	10:00am	M		NCENT	vs	  	WIEAU                      	 	   	N	 	d3     	2022-02-05T15:00Z			a491eb47-5c47-4cd3-ad4a-c702f4a38cca
ITA	61846	2022-02-05	11:00am	M		WARTB	at	  	COE                        	 	   	 	C	d3     	2022-02-05T16:00Z			0e0d16c3-9577-4ea7-af78-a29f5e70546c
ITA	95380	2022-02-05	 1:00pm	M		LUTHR	vs	  	NCENT                      	 	   	N	 	d3     	2022-02-05T18:00Z			24f9f872-4231-4f14-893c-97fc3a7dd110
ITA	37148	2022-02-05	 1:00pm	M		WARTB	vs	  	WILAC                      	 	   	N	 	d3     	2022-02-05T18:00Z			cd7acb30-5b05-4d9b-b679-be2afb482c45
ITA	15589	2022-02-05	 4:30pm	M		WILAC	at	  	COE                        	 	   	 	 	d3     	2022-02-05T21:30Z			97ef8e74-f10e-4f31-aa8a-65127d081c37
ITA	49429	2022-02-05	 5:00pm	M		LORAS	at	  	CRNLC                      	 	   	 	 	d3     	2022-02-05T22:00Z			6335c3f9-3dc0-4684-a8be-cdc5675c5be9
ITA	45189	2022-02-05	 6:00pm	M		CENTR	at	  	GRINN                      	 	   	 	 	d3     	2022-02-05T23:00Z			48e56bef-f538-4143-8a40-ce7578cac4c4
ITA	71667	2022-02-05	 4:00pm	M		FDUF 	at	  	BING                       	 	   	 	 	d3/d1  	2022-02-05T21:00Z			745ae540-1d83-48d4-8163-2f41316c0e90
ITA	 5215	2022-02-05	 5:00pm	M		SCHR 	at	  	SMTX                       	 	   	 	 	d3/d2  	2022-02-05T22:00Z			c7b7076f-3f10-46d6-a393-563a8917494d
ITA	65894	2022-02-05	 1:00pm	M		SCHR 	vs	  	TABOR                      	 	   	N	 	d3/naia	2022-02-05T18:00Z			0ba7bf2b-e0b8-4d4f-9e84-e32794ca91de
ITA	34192	2022-02-05	 5:00pm	M		ARC  	at	  	UCSC                       	 	   	 	 	juco/d3	2022-02-05T22:00Z			12adce69-1fb1-4b2c-a793-d5022056cad0
ITA	90293	2022-02-05	 9:00am	M		ASBUR	vs	  	ILWES                      	 	   	N	 	naia/d3	2022-02-05T14:00Z			1dac4a41-ec9d-478f-83e8-d7d3609a9c8f
ITA	63652	2022-02-05	10:00am	M		NWCIA	at	  	CRNLC                      	 	   	 	 	naia/d3	2022-02-05T15:00Z			05d303ff-d511-45be-8de4-28cfba1a2186
ITA	55855	2022-02-05	10:00am	M		GVIEW	at	  	GRINN                      	 	   	 	 	naia/d3	2022-02-05T15:00Z			fd7f98c6-a37a-4dd9-9b32-964fe21324f7
ITA	 7445	2022-02-05	 3:00pm	M		ASBUR	vs	  	PIED                       	 	   	N	 	naia/d3	2022-02-05T20:00Z			8bbe2612-e7d8-4934-b7a6-b45fa3b03629
ITA	19652	2022-02-06	 3:00pm	M		SEOSU	at	  	AUSTN                      	 	   	 	 	d2/d3  	2022-02-06T20:00Z			886444b3-92e0-481b-96d1-fb7ff189d069
ITA	33431	2022-02-06	12:00am	M		ILWES	vs	  	PIED                       	 	   	N	 	d3     	2022-02-06T05:00Z			0f2eed06-1a58-4737-b48a-2ffa67e89514
ITA	67463	2022-02-06	10:00am	M		WARTB	at	  	RIPON                      	 	   	 	 	d3     	2022-02-06T15:00Z			da59dc5d-aed0-443d-9124-225981bc9073
ITA	68542	2022-02-06	 2:00pm	M		LWRNC	vs	  	WARTB                      	 	   	N	 	d3     	2022-02-06T19:00Z			73a3ddca-24ee-46ee-9c2e-5692b111579a
ITA	63284	2022-02-06	 4:00pm	M		SPKCC	at	  	WHITW                      	 	   	 	 	juco/d3	2022-02-06T21:00Z			6a361a2c-b64f-4b52-8e63-cea31d16a906
ITA	98177	2022-02-10	 3:30pm	M		SMTX 	at	  	TXLUT                      	 	   	 	 	d2/d3  	2022-02-10T20:30Z			c85f268b-6d4b-4e68-b910-b7a20a0a0af9
ITA	65516	2022-02-11	 6:00pm	M		WARTB	at	  	MSOE                       	 	   	 	 	d3     	2022-02-11T23:00Z			e27c29c6-861e-44f1-bf5c-04e3a1c56840
ITA	68742	2022-02-11	 1:00pm	M		GFOX 	at	  	PRST                       	 	   	 	 	d3/d1  	2022-02-11T18:00Z			f674f27b-8e71-4071-b59c-ae613cbd14b2
ITA	88447	2022-02-11	 3:00pm	M		VENT 	at	  	CALUT                      	 	   	 	 	juco/d3	2022-02-11T20:00Z			49759a0d-cad7-4ebc-be96-22c720e0bc47
ITA	28896	2022-02-11	 2:00pm	M		JES  	at	  	UCSC                       	 	   	 	 	naia/d3	2022-02-11T19:00Z			4d2e1599-3b70-4fd4-b273-491b9bc36651
ITA	32060	2022-02-12	10:00am	M		BAC  	at	  	NCWES                      	 	   	 	 	d2/d3  	2022-02-12T15:00Z			d7aad271-ce42-4034-a6f4-51f4ba31d282
ITA	19989	2022-02-12	11:00am	M		FSMTH	at	  	RHDES                      	 	   	 	 	d2/d3  	2022-02-12T16:00Z			64d58f0a-be0f-45b7-b397-b3ef107e6ff0
ITA	52759	2022-02-12	 3:00pm	M		BAC  	at	  	NCWES                      	 	   	 	 	d2/d3  	2022-02-12T20:00Z			4c3d43a3-f217-4acb-8d83-219f5fa19d61
ITA	 2988	2022-02-12	12:00am	M		BHMSO	at	  	PIED                       	 	   	 	 	d3     	2022-02-12T05:00Z			bd848311-3565-4df2-a637-654d4be4ee8e
ITA	17302	2022-02-12	10:00am	M		NCENT	at	  	COE                        	 	   	 	 	d3     	2022-02-12T15:00Z			749bdfb9-d7cb-46ed-a33a-c1af88707ef4
ITA	33686	2022-02-12	10:00am	M		ILWES	vs	  	WARTB                      	 	   	N	 	d3     	2022-02-12T15:00Z			e7414cdc-3968-4ec9-8df1-e6eb94b72438
ITA	 4736	2022-02-12	11:00am	M		WARTB	vs	  	WILUT                      	 	   	N	 	d3     	2022-02-12T16:00Z			ffacc8d1-59b0-420f-b8aa-2c6e0bb10818
ITA	48808	2022-02-12	12:30pm	M		GUST 	at	  	OLAF                       	 	   	 	C	d3     	2022-02-12T17:30Z			093a1b1b-1aa9-45ea-822e-26a297c0a64f
ITA	96747	2022-02-12	 1:00pm	M		BTHLU	at	  	GUST                       	 	   	 	 	d3     	2022-02-12T18:00Z			c2de01aa-cf4a-47ba-a307-150a103a31bc
ITA	82292	2022-02-12	 1:30pm	M		W&L  	at	  	DENIS                      	 	   	 	 	d3     	2022-02-12T18:30Z			2e237837-9724-4e7f-be4a-996bc1c6382c
ITA	33882	2022-02-12	 2:00pm	M		CENTR	vs	  	NCENT                      	 	   	N	 	d3     	2022-02-12T19:00Z			3efad101-78a3-4e78-9560-ec32fc24f819
ITA	75228	2022-02-12	 2:00pm	M		GRINN	vs	  	LUTHR                      	 	   	N	 	d3     	2022-02-12T19:00Z			0f4334ed-ba49-4238-86d7-bb19809a3c67
ITA	99447	2022-02-12	 3:00pm	M		SCHR 	at	  	HOWPN                      	 	   	 	 	d3     	2022-02-12T20:00Z			65dbcd08-1982-49f2-b3f1-af7e8b3652cd
ITA	80008	2022-02-12	 5:30pm	M		OHWES	at	  	DENIS                      	 	   	 	C	d3     	2022-02-12T22:30Z			01380d33-ed2f-4cc7-8570-1d93665b5aec
ITA	44226	2022-02-12	 6:00pm	M		CRNLC	at	  	COE                        	 	   	 	 	d3     	2022-02-12T23:00Z			ebcfe323-d603-43a4-a536-a3f967655955
ITA	19322	2022-02-12	 6:00pm	M		GRINN	vs	  	WHEAT                      	 	   	N	 	d3     	2022-02-12T23:00Z			48113442-5066-4a11-9eba-b238ecd47198
ITA	18638	2022-02-12	 7:00pm	M		SWEST	at	  	NCWES                      	 	   	 	 	d3     	2022-02-13T00:00Z			2bda0f2d-9b0b-4b6d-9aff-b72b31437ff9
ITA	77573	2022-02-12	10:00am	M		WHITM	at	  	MTST                       	 	   	 	 	d3/d1  	2022-02-12T15:00Z			4ad98ea7-b4b6-44a3-972c-9ee47f9ff596
ITA	28559	2022-02-12	 2:30pm	M		GUST 	at	  	UND                        	 	   	 	 	d3/d1  	2022-02-12T19:30Z			7b2fe4be-6625-4d06-bfdb-1cedfb2da8a8
ITA	47299	2022-02-12	 3:00pm	M		WHITW	at	  	MTST                       	 	   	 	 	d3/d1  	2022-02-12T20:00Z			12f07fd1-7c31-4681-b1bc-2e434aca3b9b
ITA	48958	2022-02-12	 4:00pm	M		CMU  	at	  	DUQ                        	 	   	 	 	d3/d1  	2022-02-12T21:00Z			1b8b2ab2-2bd3-40d0-8058-8bb8a93a179c
ITA	77954	2022-02-12	12:00pm	M		UST  	at	  	SMTX                       	 	   	 	 	d3/d2  	2022-02-12T17:00Z			27b496e9-026a-4e84-9109-0771d8eceae1
ITA	23339	2022-02-12	 3:30pm	M		MGCCC	at	  	HUNTC                      	 	   	 	 	juco/d3	2022-02-12T20:30Z			2df79719-5bf2-4638-8140-1cc7db17f681
ITA	75953	2022-02-12	 6:00pm	M		CACC 	at	  	HUNTC                      	 	   	 	 	juco/d3	2022-02-12T23:00Z			be5e9b50-2106-46fa-9871-c8a50ee56f83
ITA	24808	2022-02-12	 1:00pm	M		WCLFF	at	  	CMS                        	 	   	 	 	naia/d3	2022-02-12T18:00Z			84729516-77d8-4264-b88d-9cec4c54031b
ITA	12653	2022-02-12	 1:00pm	M		STAMB	vs	  	WARTB                      	 	   	N	 	naia/d3	2022-02-12T18:00Z			d0ec088b-fc2a-4a8a-b270-97ecd584038b
ITA	46277	2022-02-12	 3:00pm	M		JES  	at	  	WHITT                      	 	   	 	 	naia/d3	2022-02-12T20:00Z			2b50f44d-faee-42ac-8239-f473a018b724
ITA	19674	2022-02-12	 6:00pm	M		HOINT	at	  	CMS                        	 	   	 	 	naia/d3	2022-02-12T23:00Z			19816699-7244-4c08-a8fd-2b580b0d09fb
ITA	20997	2022-02-13	 9:00am	M		W&L  	at	  	CWRU                       	 	   	 	 	d3     	2022-02-13T14:00Z			6e2e512c-5c9a-4e9c-aa92-fda415ac13d5
ITA	62551	2022-02-13	10:00am	M		WILUT	at	  	CRNLC                      	 	   	 	 	d3     	2022-02-13T15:00Z			0febdd22-b67c-4b51-ae30-b54f88439ad3
ITA	89728	2022-02-13	 1:00pm	M		ROSHL	at	  	CWRU                       	 	   	 	 	d3     	2022-02-13T18:00Z			623bcc57-14e4-43f4-9dfc-ba067c12ebf7
ITA	56973	2022-02-13	 1:00pm	M		DUBQ 	vs	  	WILUT                      	 	   	N	 	d3     	2022-02-13T18:00Z			0fcdc303-6f75-40bb-a184-85a2f303c260
ITA	95265	2022-02-13	 2:30pm	M		GRINN	at	  	WIWHI                      	 	   	 	 	d3     	2022-02-13T19:30Z			186fcd30-1094-49dc-af05-2db27fc3d096
ITA	61130	2022-02-13	 2:30pm	M		HAML 	at	  	SUPER                      	 	   	 	 	d3     	2022-02-13T19:30Z			eea0a3a4-a0bd-42c9-a22c-2258c136dc57
ITA	15775	2022-02-13	 4:00pm	M		DUBQ 	at	  	CRNLC                      	 	   	 	 	d3     	2022-02-13T21:00Z			ee3327d7-cbad-4a3e-b291-796d0c93991f
ITA	98153	2022-02-13	11:00am	M		WHITW	at	  	MONT                       	 	   	 	 	d3/d1  	2022-02-13T16:00Z			168c3bae-a0a8-4b68-8a15-dbe0881bbb41
ITA	97379	2022-02-18	12:00pm	M		WNMU 	at	  	HSIMM                      	 	   	 	 	d2/d3  	2022-02-18T17:00Z			b75f6ff0-4d25-45a9-a83a-1505cc858b2d
ITA	90394	2022-02-18	 3:00pm	M		TUSK 	at	  	HUNTC                      	 	   	 	 	d2/d3  	2022-02-18T20:00Z			33bf0309-c162-4c76-aa86-ef425b9a683a
ITA	69080	2022-02-18	 4:00pm	M		PLN  	at	  	CMS                        	 	   	 	 	d2/d3  	2022-02-18T21:00Z			a432f385-ddec-419c-8c62-5fa10dd4ca29
ITA	52847	2022-02-18	 5:00pm	M		WNMU 	at	  	MCMUR                      	 	   	 	 	d2/d3  	2022-02-18T22:00Z			d0032986-8fdf-4793-af5f-0db060e89e8c
ITA	38642	2022-02-18	 5:00pm	M		GRINN	at	  	GUST                       	 	   	 	 	d3     	2022-02-18T22:00Z			05ba2ef3-57d8-436c-bed2-1414aeab8ee6
ITA	63298	2022-02-18	 6:00pm	M		CALV 	at	  	RIPON                      	 	   	 	 	d3     	2022-02-18T23:00Z			c87a3efd-202b-41f9-b396-3ac98648fa71
ITA	57492	2022-02-18	 7:00pm	M		SUPER	at	  	STMAR                      	 	   	 	 	d3     	2022-02-19T00:00Z			bed425be-c5bb-4e61-9a9f-e8b5a966421c
ITA	52825	2022-02-18	 8:00pm	M		UCSC 	at	  	CMS                        	 	   	 	 	d3     	2022-02-19T01:00Z			050a9ea8-cc43-4cc8-8a52-aac448b999be
ITA	 1370	2022-02-18	 4:00pm	M		COLC 	at	  	MIDLN                      	 	   	 	 	d3/naia	2022-02-18T21:00Z			c0a689bc-2677-40bc-b15e-7470096d403f
ITA	 3760	2022-02-19	12:00pm	M		WNMU 	at	  	HOWPN                      	 	   	 	 	d2/d3  	2022-02-19T17:00Z			46c79b93-6e7e-4c07-a5fb-720f2972daec
ITA	54318	2022-02-19	 4:00pm	M		BART 	at	  	NCWES                      	 	   	 	 	d2/d3  	2022-02-19T21:00Z			4976102d-7f43-4067-89e3-9f8b25773343
ITA	94127	2022-02-19	 6:00pm	M		AUGSD	at	  	GUST                       	 	   	 	 	d2/d3  	2022-02-19T23:00Z			94001197-e733-48bb-b526-9a364b03d21b
ITA	80964	2022-02-19	 7:00pm	M		BART 	at	  	NCWES                      	 	   	 	 	d2/d3  	2022-02-20T00:00Z			90e67269-9d5b-4232-b428-c99e1c93b12f
ITA	23364	2022-02-19	12:00am	M		METH 	at	  	PIED                       	 	   	 	 	d3     	2022-02-19T05:00Z			8a13ee75-3e70-4347-ae75-be8fc36fcd1e
ITA	44754	2022-02-19	11:00am	M		BETHL	at	  	GUST                       	 	   	 	C	d3     	2022-02-19T16:00Z			b49cb533-209e-455e-9314-97a9a17c4d1d
ITA	89309	2022-02-19	11:00am	M		COE  	at	  	KALZ                       	 	   	 	 	d3     	2022-02-19T16:00Z			4fa264f6-7b85-4c9e-b7e0-f6b6486c84b0
ITA	 1289	2022-02-19	11:00am	M		ELMH 	at	  	WARTB                      	 	   	 	 	d3     	2022-02-19T16:00Z			b7e0f61e-729b-4085-831f-10b996075924
ITA	78653	2022-02-19	11:00am	M		W&L  	at	  	NCWES                      	 	   	 	 	d3     	2022-02-19T16:00Z			9f8fc65c-4696-4d50-a0e5-d162a9a77769
ITA	55237	2022-02-19	12:00pm	M		SIMP 	at	  	CRNLC                      	 	   	 	 	d3     	2022-02-19T17:00Z			a85e6ccc-9781-401a-933d-8e74b41d10b1
ITA	57403	2022-02-19	 1:00pm	M		CAP  	vs	  	MANC                       	 	   	N	 	d3     	2022-02-19T18:00Z			1334c965-2b9c-425d-b703-3fd18de1984e
ITA	11624	2022-02-19	 1:00pm	M		GRINN	at	  	CARLE                      	 	   	 	 	d3     	2022-02-19T18:00Z			4dc26c30-0530-4f18-ae24-952949d9ae30
ITA	32018	2022-02-19	 1:00pm	M		CWRU 	at	  	DENIS                      	 	   	 	 	d3     	2022-02-19T18:00Z			2e007914-f751-4db7-9ef1-47ccdc3975f9
ITA	96693	2022-02-19	 1:00pm	M		LORAS	vs	  	SUPER                      	 	   	N	 	d3     	2022-02-19T18:00Z			ba1bd1ba-463e-439e-8f73-7201f717e0d2
ITA	94156	2022-02-19	 1:45pm	M		ROSHL	at	  	NCENT                      	 	   	 	 	d3     	2022-02-19T18:45Z			e1f2f819-3933-4767-89d6-9148954a3629
ITA	95950	2022-02-19	 3:00pm	M		AVER 	at	  	CNEW                       	 	   	 	 	d3     	2022-02-19T20:00Z			3990d581-484e-4c0a-b361-9e63a231a023
ITA	61675	2022-02-19	 3:00pm	M		SCHR 	at	  	CNCTX                      	 	   	 	 	d3     	2022-02-19T20:00Z			b35efe48-4c99-4d72-809e-5f6795220836
ITA	31078	2022-02-19	 4:00pm	M		WHITM	at	  	WHITW                      	 	   	 	 	d3     	2022-02-19T21:00Z			9b79380d-3ee2-4e32-a243-25e3b8ac36d9
ITA	50259	2022-02-19	 5:00pm	M		CAP  	at	  	WABSH                      	 	   	 	 	d3     	2022-02-19T22:00Z			fef5e035-71d5-4459-ad63-b09c96144946
ITA	55387	2022-02-19	 5:30pm	M		CARRL	at	  	WARTB                      	 	   	 	 	d3     	2022-02-19T22:30Z			2e6e32a2-982c-4f38-bbf0-81eaccff3752
ITA	97952	2022-02-19	 5:30pm	M		LORAS	at	  	STMAR                      	 	   	 	 	d3     	2022-02-19T22:30Z			f0590507-8ee2-45e2-8339-054d46113032
ITA	67687	2022-02-19	 8:45pm	M		MSOE 	at	  	NCENT                      	 	   	 	 	d3     	2022-02-20T01:45Z			8c62d768-6562-419f-921a-01acad2a025c
ITA	50870	2022-02-19	 2:00pm	M		HSIMM	at	  	SMTX                       	 	   	 	 	d3/d2  	2022-02-19T19:00Z			cded1753-908f-488e-9ffb-9f4f6f1dbb89
ITA	28141	2022-02-20	 1:00pm	M		SEA  	at	  	GFOX                       	 	   	 	 	d1/d3  	2022-02-20T18:00Z			20514be2-0f7e-4e1b-8ce4-ae6deda926e2
ITA	71334	2022-02-20	10:00am	M		LWRNC	at	  	DUBQ                       	 	   	 	 	d3     	2022-02-20T15:00Z			b989e565-f3ee-4a52-8895-f6834f223ce6
ITA	89033	2022-02-20	 4:00pm	M		WILAC	at	  	DUBQ                       	 	   	 	 	d3     	2022-02-20T21:00Z			d39d5f80-7a80-4404-9203-c9ce95bbe79a
ITA	61387	2022-02-20	 9:00am	M		FDUF 	at	  	NAVY                       	 	   	 	 	d3/d1  	2022-02-20T14:00Z			91b31cfd-5d4b-4e29-b02f-f18ab09b90de
ITA	35192	2022-02-20	 1:00pm	M		WHITW	at	  	LCIDA                      	 	   	 	 	d3/naia	2022-02-20T18:00Z			c5a21627-b7af-4dfd-9b86-69ae33a78cc9
ITA	84455	2022-02-20	 4:00pm	M		WHITW	at	  	LCIDA                      	 	   	 	 	d3/naia	2022-02-20T21:00Z			b6b55a03-a95d-4efe-9b67-264d0160a8fd
ITA	41832	2022-02-20	 8:30am	M		COLC 	at	  	HAST                       	 	   	 	 	d3/naia	2022-02-20T13:30Z			fb006952-f354-4aa6-b347-8421480c6afc
ITA	82275	2022-02-20	11:00am	M		USFIN	vs	  	WARTB                      	 	   	N	 	naia/d3	2022-02-20T16:00Z			ef11d987-5d0c-468c-9887-f8ad7793670a
ITA	 6004	2022-02-22	 2:30pm	M		BERRY	at	  	PIED                       	 	   	 	 	d3     	2022-02-22T19:30Z			8366762f-6082-45de-9b98-71e9ddb18256
ITA	38902	2022-02-22	 4:00pm	M		BATES	at	  	ROL                        	 	   	 	 	d3/d2  	2022-02-22T21:00Z			63dcd582-5afd-4b77-be5e-cc1ba95e5ec8
ITA	12253	2022-02-23	 4:00pm	M		ALGNY	at	  	DAEMN                      	 	   	 	 	d3/d2  	2022-02-23T21:00Z			de32c326-66a9-4a91-88b3-cc42c806e13a
ITA	82076	2022-02-23	 3:00pm	M		BHVN 	at	  	HNDCC                      	 	   	 	 	d3/juco	2022-02-23T20:00Z			59c36ccb-431e-4746-bb93-d6937fa3ad0d
ITA	80124	2022-02-23	 5:00pm	M		ASBUR	at	  	CENT                       	 	   	 	 	naia/d3	2022-02-23T22:00Z			beb5aeec-7ac2-408a-99c8-edaa02ff0f31
ITA	62374	2022-02-24	 8:00pm	M		ONEO 	at	  	YESH                       	 	   	 	 	d3     	2022-02-25T01:00Z			2cc985f4-0dc3-407d-8a01-d436823cda54
ITA	98567	2022-02-25	 7:00pm	M		MONT 	at	  	GFOX                       	 	   	 	 	d1/d3  	2022-02-26T00:00Z			ab21bad5-b901-4318-aa82-3655eba00479
ITA	92222	2022-02-25	 9:00am	M		CWRU 	at	  	CWRU                       	 	   	 	 	d3     	2022-02-25T14:00Z			0b334bb4-d1a9-40ae-bcff-c5d1c19dd839
ITA	78427	2022-02-25	10:00am	M		HUNTC	vs	  	OGLE                       	 	   	N	 	d3     	2022-02-25T15:00Z			5abdd437-5a4c-414b-b56b-77a8a91e3239
ITA	23104	2022-02-25	 5:00pm	M		MCMUR	at	  	SCHR                       	 	   	 	 	d3     	2022-02-25T22:00Z			37762cb4-d8f4-4daa-85ae-eaefab2056a1
ITA	49536	2022-02-25	 6:00pm	M		MILIK	at	  	CRNLC                      	 	   	 	 	d3     	2022-02-25T23:00Z			8a88f512-86fe-4109-99d6-dbf0da4ec937
ITA	 7991	2022-02-25	 6:30pm	M		NCENT	at	  	WIWHI                      	 	   	 	 	d3     	2022-02-25T23:30Z			d4e74231-6b56-4f14-b592-6948b619038a
ITA	74635	2022-02-25	 2:00pm	M		MSUTX	at	  	CCCC                       	 	   	 	 	d3/juco	2022-02-25T19:00Z			1d5def22-5463-446a-afd0-6da6eeafd72a
ITA	75869	2022-02-25	 2:00pm	M		HUNTC	at	  	POINT                      	 	   	 	 	d3/naia	2022-02-25T19:00Z			3e0daaa0-2df1-4e0e-8ac9-dcb09b84e2ba
ITA	 2019	2022-02-25	10:00am	M		TEXAR	at	  	OZARK                      	 	   	 	 	naia/d3	2022-02-25T15:00Z			5d5fbbe6-add7-4671-8af3-e36ce1fcb09c
ITA	58996	2022-02-25	 2:00pm	M		TEXAR	at	  	HNDRX                      	 	   	 	 	naia/d3	2022-02-25T19:00Z			b55a44d8-6436-401a-b49b-994f7a8fbc53
ITA	74589	2022-02-25	 4:00pm	M		ASBUR	vs	  	BHMSO                      	 	   	N	 	naia/d3	2022-02-25T21:00Z			8d4c76ac-d016-47c4-bdea-0fd55f73c0ef
ITA	99537	2022-02-26	11:00am	M		SHO  	at	  	HUNTC                      	 	   	 	 	d2/d3  	2022-02-26T16:00Z			c6ddb302-c346-4272-aaee-5b76c31f691a
ITA	75399	2022-02-26	 9:00am	M		CWRU 	at	  	CWRU                       	 	   	 	 	d3     	2022-02-26T14:00Z			2c79dfac-32f7-46ac-8045-b7dee8bfea9e
ITA	 2114	2022-02-26	10:00am	M		MILIK	at	  	COE                        	 	   	 	 	d3     	2022-02-26T15:00Z			6a275990-6861-42db-aa39-59f22dfc9543
ITA	65138	2022-02-26	12:00pm	M		STVNS	at	  	HVFRD                      	 	   	 	 	d3     	2022-02-26T17:00Z			82b3eedf-3088-48fc-84dd-6c57367a0bf1
ITA	81380	2022-02-26	 1:00pm	M		AVER 	at	  	RAND                       	 	   	 	 	d3     	2022-02-26T18:00Z			2cb53d83-0f38-48be-92f5-1527a2ae3e66
ITA	72874	2022-02-26	 1:00pm	M		FRANK	vs	  	GVILL                      	 	   	N	 	d3     	2022-02-26T18:00Z			cf400f9a-df5d-4412-81e7-20b1950c502c
ITA	61048	2022-02-26	 2:00pm	M		CARTH	vs	  	DUBQ                       	 	   	N	 	d3     	2022-02-26T19:00Z			dc4a3f55-ff70-483b-a814-a006ed0a97b8
ITA	15037	2022-02-26	 2:00pm	M		NYU  	at	  	SWAT                       	 	   	 	 	d3     	2022-02-26T19:00Z			058bdce8-9f3f-4296-8ede-4fd9cc2eb8dc
ITA	47618	2022-02-26	 3:00pm	M		AUGIL	at	  	GRINN                      	 	   	 	 	d3     	2022-02-26T20:00Z			c47cf031-ff9c-41eb-8f4b-a70adc9c24d7
ITA	87901	2022-02-26	 4:30pm	M		SJUMN	at	  	STMAR                      	 	   	 	C	d3     	2022-02-26T21:30Z			bf0aab55-52af-4f81-9000-aa2de1863f7c
ITA	32117	2022-02-26	 5:00pm	M		LORAS	at	  	COE                        	 	   	 	C	d3     	2022-02-26T22:00Z			ba77240d-fccc-42c9-8ebd-9625d4460666
ITA	52808	2022-02-26	 5:00pm	M		DENIS	vs	  	SEW                        	 	   	N	 	d3     	2022-02-26T22:00Z			fb1e9428-2796-42a9-abc3-75fab7a0ca8a
ITA	61351	2022-02-26	 5:00pm	M		FRANK	at	  	WABSH                      	 	   	 	 	d3     	2022-02-26T22:00Z			4963e605-1fc7-4937-a915-eb9a2976c88c
ITA	27703	2022-02-26	 5:00pm	M		DUBQ 	vs	  	WIWHI                      	 	   	N	 	d3     	2022-02-26T22:00Z			d415b7f2-65aa-48ed-b674-ba5de6340ed0
ITA	79826	2022-02-26	 7:00pm	M		BTHLU	at	  	STMAR                      	 	   	 	 	d3     	2022-02-27T00:00Z			13cce74a-fa5f-4d73-b0b1-146a18d79836
ITA	 4055	2022-02-26	 6:00pm	M		WHITM	at	  	IDAHO                      	 	   	 	 	d3/d1  	2022-02-26T23:00Z			45cfc0b3-e564-4e13-aa8b-c12c5d5e86d4
ITA	76021	2022-02-26	 1:00pm	M		STAMB	at	  	CRNLC                      	 	   	 	 	naia/d3	2022-02-26T18:00Z			68a299d0-c176-4c23-b157-d11b95430cd2
ITA	39909	2022-02-26	 6:00pm	M		ASBUR	at	  	TRANS                      	 	   	 	 	naia/d3	2022-02-26T23:00Z			aa86c11d-1623-4b28-9d9c-9b44ea81e3a8
ITA	 8653	2022-02-27	12:00am	M		PIED 	vs	  	REGIS                      	 	   	N	 	d3     	2022-02-27T05:00Z			cad767e9-f0b7-4956-9cc9-e24e17049ee7
ITA	98936	2022-02-27	 9:00am	M		CWRU 	at	  	CWRU                       	 	   	 	 	d3     	2022-02-27T14:00Z			1fc29ce8-e482-41c4-a552-e26634d1537a
ITA	91100	2022-02-27	11:00am	M		AUGIL	at	  	COE                        	 	   	 	 	d3     	2022-02-27T16:00Z			d1e46d29-8be7-4739-8bf2-bcd1cca5cf90
ITA	72496	2022-02-27	 1:00pm	M		AVER 	at	  	GUILF                      	 	   	 	 	d3     	2022-02-27T18:00Z			da931587-94d8-4c0e-85b3-664b836bd1d1
ITA	27470	2022-02-27	 1:00pm	M		STEV 	at	  	MORAV                      	 	   	 	 	d3     	2022-02-27T18:00Z			ac7769d4-0b6d-40de-8b17-973ba50cfb95
ITA	78875	2022-02-28	12:00am	M		HOUGH	vs	  	PIED                       	 	   	N	 	d3     	2022-02-28T05:00Z			3d5086a4-f4ec-40c7-a8af-583a82dcbe9b
ITA	79274	2022-02-28	12:00pm	M		CALV 	vs	  	STMAR                      	 	   	N	 	d3     	2022-02-28T17:00Z			b27537b2-3ffb-4f5f-b63e-83d555e6a817
ITA	52522	2022-02-28	 7:00pm	M		PIED 	vs	  	WARTB                      	 	   	N	 	d3     	2022-03-01T00:00Z			88a255cd-fbd9-45ff-963f-c33eb27267a7
