---
season: 2021-22
division: naia
gender: women
description: composite schedule/scoreboard
updated: 2022-01-21
past: 136 (32%)
future: 284 (68%)
completed: 121 (89%)
unreported: 15 (11%)
sources:
  ITA: 367
  Conferences: 53
itaIds: 367
total: 420
---
source	id	dateET	timeET	gender	rank	team	at	oppRank	opponent	outcome	score	neutral	conference	division	dateGMT	itaId	tournament	location	facility	links
 ITA	47440	2022-01-29	 2:00pm	W		HOINT	at		UCR  	 	   	 	 	naia/d1  	2022-01-29T19:00Z	ceb76688-f63e-4977-ab91-d6dfb69cbb74				
 ITA	67159	2022-01-29	 2:00pm	W		MILW 	at		CSTR 	 	   	 	 	d1/naia  	2022-01-29T19:00Z	b3718543-addf-4085-b8a1-4ad9bb86d51b				
 ITA	49864	2022-01-29	 2:00pm	W		WESTM	at		CSUN 	 	   	 	 	naia/d1  	2022-01-29T19:00Z	89bae0f2-45f3-49c8-8912-9e08c384284e				
SSAC	25133	2022-01-29	 4:00pm	W		MCC  	at		MOBIL	 	   	 	 	juco/naia	2022-01-29T21:00Z	                                    		Gerald Wallace Tennis Center - Mobile, AL		
 ITA	93570	2022-01-31	 5:30pm	W		PACLU	at		OUAZ 	 	   	 	 	d3/naia  	2022-01-31T22:30Z	75dbbabd-0fa3-4352-85ed-e2d32e2a633a				
 ITA	85718	2022-02-02	 3:00pm	W		AVEMA	at		LEO  	 	   	 	 	naia/d2  	2022-02-02T20:00Z	16e341e5-5970-4ffd-8cb4-9b210fb68ec8				
 ITA	30015	2022-02-02	 5:00pm	W		PACLU	at		AZCHR	 	   	 	 	d3/naia  	2022-02-02T22:00Z	b0b99717-1036-41cc-8094-f7b47565d565				
 ITA	68474	2022-02-03	12:00pm	W		WSU  	at		LTECH	 	   	 	 	d2/naia  	2022-02-03T17:00Z	8e3a4c00-fd1f-45e3-8a91-ce66d568ed8e				
 ITA	29576	2022-02-03	 2:00pm	W		FNU  	at		LYNN 	 	   	 	 	naia/d2  	2022-02-03T19:00Z	492bba83-3ab3-4bdf-bef3-3601ebd0866c				
 ITA	88502	2022-02-03	 4:30pm	W		SEAST	at		SCF  	 	   	 	 	naia/juco	2022-02-03T21:30Z	ee3a8873-a1a6-4413-bb56-7f1e3a8fb861				
SSAC	26062	2022-02-04	    TBA	W		DIL  	at		XAV  	 	   	 	 	naia/d1  	                 	                                    		New Orleans, LA		
 ITA	82071	2022-02-04	10:00am	W		IUE  	at		LEW  	 	   	 	 	naia/d2  	2022-02-04T15:00Z	d739ce95-0448-402d-8a48-32042bc60bb1				
 ITA	95506	2022-02-04	12:30pm	W		CUMBD	at		PEAY 	 	   	 	 	naia/d1  	2022-02-04T17:30Z	30f03fdf-a431-42b7-8110-cc0794e702c5				
SSAC	25205	2022-02-04	 1:00pm	W		BLUEM	at		CHRBR	 	   	 	 	naia/d2  	2022-02-04T18:00Z	                                    		Memphis, TN		
 ITA	40598	2022-02-04	 3:00pm	W		HNU  	at		JES  	 	   	 	 	d2/naia  	2022-02-04T20:00Z	912a3771-5fa7-4ad9-a66b-505def96a2a3				
 ITA	67742	2022-02-04	 4:00pm	W		CUMBD	at		USI  	 	   	 	 	naia/d2  	2022-02-04T21:00Z	f4dc88e9-a8ca-4401-8616-61b6cb9f9457				
 ITA	48130	2022-02-04	 4:00pm	W		NWCIA	at		MNKTO	 	   	 	 	naia/d2  	2022-02-04T21:00Z	11faa9be-559a-474b-ae1c-54e76d0dccdf				
 ITA	57007	2022-02-04	 4:30pm	W		WESTM	at		CSULA	 	   	 	 	naia/d2  	2022-02-04T21:30Z	b5aa02e5-b6c5-4da4-9443-286432d6ee2f				
 ITA	88670	2022-02-04	 7:30pm	W		LTECH	at		EMICH	 	   	 	 	naia/d1  	2022-02-05T00:30Z	2384df41-6ddc-4787-a0f8-ed8ab49aec3a				
 ITA	54630	2022-02-05	 9:00am	W		ASBUR	vs		ILWES	 	   	N	 	naia/d3  	2022-02-05T14:00Z	04ad5a74-6082-4596-8c05-2013f7f7d673				
 ITA	73801	2022-02-05	11:00am	W		CUMBD	at		BEL  	 	   	 	 	naia/d1  	2022-02-05T16:00Z	d7bc31f4-cbe3-4698-9929-0d321895913a				
 ITA	 6279	2022-02-05	11:00am	W		LOYNO	at		NWSU 	 	   	 	 	naia/d1  	2022-02-05T16:00Z	2f48f3d5-7626-44df-bd25-cd785c011623				
 ITA	71344	2022-02-05	11:30am	W		AZCHR	at		MSACC	 	   	 	 	naia/juco	2022-02-05T16:30Z	d39e58b1-9f11-4fc5-bc09-8e9033f7ad20				
 ITA	47791	2022-02-05	12:00pm	W		GCSEM	at		HCRIN	 	   	 	 	naia     	2022-02-05T17:00Z	3a649101-9a79-4030-a761-64caa26613ba				
SSAC	25108	2022-02-05	12:30pm	W		AUBM 	at		MIDGA	 	   	 	 	d2/naia  	2022-02-05T17:30Z	                                    		Macon, GA		
SSAC	25206	2022-02-05	 1:00pm	W		MC   	at		BLUEM	 	   	 	 	d2/naia  	2022-02-05T18:00Z	                                    		New Albany, MS		
 ITA	 6598	2022-02-05	 1:00pm	W		SCHR 	vs		TABOR	 	   	N	 	d3/naia  	2022-02-05T18:00Z	918b2ddc-c4a1-4f64-aa37-a80575147787				
 ITA	25181	2022-02-05	 2:00pm	W		REINH	at		YOUNG	 	   	 	 	naia/d2  	2022-02-05T19:00Z	552ec7eb-2928-44f5-8cdc-6b430a929f87				
 ITA	  694	2022-02-05	 3:00pm	W		ASBUR	vs		PIED 	 	   	N	 	naia/d3  	2022-02-05T20:00Z	de76ac00-c989-400a-8947-196de1e6b870				
 ITA	45893	2022-02-05	 3:00pm	W		CTECH	at		WESTM	 	   	 	 	d3/naia  	2022-02-05T20:00Z	12adef3b-d43b-4a60-810a-9b5ebe27715c				
 ITA	25205	2022-02-05	 3:00pm	W		LOYNO	at		NWSU 	 	   	 	 	naia/d1  	2022-02-05T20:00Z	75c162e7-5daa-4fcf-b408-4750b4cef6be				
 ITA	56726	2022-02-05	 5:00pm	W		DUCA 	at		JES  	 	   	 	 	d2/naia  	2022-02-05T22:00Z	a09bc2a2-af65-4080-b19b-e625bba19131				
 ITA	98492	2022-02-05	 5:00pm	W		LSSU 	at		LTECH	 	   	 	 	d2/naia  	2022-02-05T22:00Z	7d8a3cec-7f6e-439c-963e-18c67565fd4c				
 ITA	85717	2022-02-06	11:00am	W		CUMBD	at		MURR 	 	   	 	 	naia/d1  	2022-02-06T16:00Z	28c8bbc5-023b-493b-bc57-a2b13a3d64f1				
 ITA	18440	2022-02-06	12:00pm	W		LSUAL	at		NWSU 	 	   	 	 	naia/d1  	2022-02-06T17:00Z	961a2350-ce6f-481b-bb11-5293fc7507cf				
 ITA	60215	2022-02-06	 2:00pm	W		WWOOD	at		WUT  	 	   	 	 	naia/d2  	2022-02-06T19:00Z	0f912acd-25aa-4083-a41a-35c94f7bdcb6				
 ITA	87762	2022-02-06	 3:00pm	W		CUMBD	at		MURR 	 	   	 	 	naia/d1  	2022-02-06T20:00Z	c70834f9-a925-485d-ae15-6ca3c113f5a1				
 ITA	77601	2022-02-06	 3:00pm	W		LSUAL	at		NWSU 	 	   	 	 	naia/d1  	2022-02-06T20:00Z	41043c02-fa49-4138-853f-d79abed6dcc0				
 ITA	82419	2022-02-10	11:00am	W		CUMBD	at		SEW  	 	   	 	 	naia/d3  	2022-02-10T16:00Z	3125022c-086e-40d0-85ec-07c9747e2597				
 ITA	89939	2022-02-10	 2:30pm	W		BRENA	at		BERRY	 	   	 	 	naia/d3  	2022-02-10T19:30Z	5d333361-10b5-4289-ba40-eb358b3924cc				
 ITA	35671	2022-02-10	 4:00pm	W		WNMU 	at		AZCHR	 	   	 	 	d2/naia  	2022-02-10T21:00Z	85af5243-34fa-4243-a6b6-b36ecfb8e173				
 ITA	95880	2022-02-11	 5:30am	W		IWES 	at		GVSU 	 	   	 	 	naia/d2  	2022-02-11T10:30Z	9b520c36-b647-4f33-82bb-2545a44718f0				
 ITA	72849	2022-02-11	11:00am	W		MIDGA	at		ABRA 	 	   	 	 	naia/juco	2022-02-11T16:00Z	377d28cb-2196-4547-8295-4c21b6eba171				
SSAC	25134	2022-02-11	 2:00pm	W		MOBIL	at		TUSK 	 	   	 	 	naia/d2  	2022-02-11T19:00Z	                                    		Tuskegee, AL		
 ITA	85847	2022-02-11	 3:00pm	W		WWOOD	at		SIUE 	 	   	 	 	naia/d1  	2022-02-11T20:00Z	18f047ae-5218-4f74-96df-755631fe8b7d				
 ITA	71072	2022-02-11	 4:30pm	W		WESTM	at		UCR  	 	   	 	 	naia/d1  	2022-02-11T21:30Z	cebfafaa-d027-41d9-a441-5f3fc7263627				
 ITA	82795	2022-02-11	 7:00pm	W		USFIL	at		NIU  	 	   	 	 	naia/d1  	2022-02-12T00:00Z	e86aeb83-d62e-4a0a-953f-4a1214d3b403				
 ITA	53864	2022-02-12	 9:00am	W		GCOL 	at		ASBUR	 	   	 	 	naia     	2022-02-12T14:00Z	b181e40d-5161-49c7-a581-2f0decfc6b9b				
 ITA	90997	2022-02-12	10:30am	W		GVIEW	vs		STMRY	 	   	N	 	naia     	2022-02-12T15:30Z	8696311f-0013-43f7-9704-2c4e6f74c780				
 ITA	82197	2022-02-12	 1:00pm	W		BRENA	at		MILLG	 	   	 	C	naia     	2022-02-12T18:00Z	1c3f0811-b72f-4443-8502-cba93a9c6bd0				
 ITA	90289	2022-02-12	 1:00pm	W		SCAD 	at		WARN 	 	   	 	C	naia     	2022-02-12T18:00Z	b2f4e23a-f3af-4362-9080-973d4e76a37d				
 ITA	82041	2022-02-12	 2:00pm	W		ABRA 	at		SCADA	 	   	 	 	juco/naia	2022-02-12T19:00Z	1d8926d4-7021-4231-a183-51f58a75d94e				
SSAC	25135	2022-02-12	 2:00pm	W		DIL  	at		MOBIL	 	   	 	C	naia     	2022-02-12T19:00Z	                                    		Gerald Wallace Tennis Center - Mobile, Ala.21q		
 ITA	31895	2022-02-12	 5:00pm	W		DAVEN	at		LTECH	 	   	 	 	d2/naia  	2022-02-12T22:00Z	14d43441-e3ce-4b49-b4b5-1fedaa3bf71e				
 ITA	93737	2022-02-12	 5:00pm	W		IDHO 	at		PACLU	 	   	 	 	naia/d3  	2022-02-12T22:00Z	e189c8be-942f-4f2f-9028-a18a940d36f3				
 ITA	 8464	2022-02-12	 6:00pm	W		WNMU 	at		OUAZ 	 	   	 	 	d2/naia  	2022-02-12T23:00Z	b75cb2c2-64d7-4ca1-97e8-71734614b8ff				
 ITA	13068	2022-02-13	 9:00am	W		BTHTN	at		ASBUR	 	   	 	 	naia     	2022-02-13T14:00Z	c6bfe86a-1390-494c-9e7b-864d8ae4187e				
 ITA	15050	2022-02-13	12:00pm	W		CUMBD	at		UNKY 	 	   	 	 	naia     	2022-02-13T17:00Z	47d58e96-b433-4b74-99d5-d1bc224dca9a				
SSAC	25207	2022-02-13	 1:00pm	W		BLUEM	at		RHDES	 	   	 	 	naia/d3  	2022-02-13T18:00Z	                                    		Memphis, TN		
 ITA	38143	2022-02-13	 1:00pm	W		ROOS 	at		NIU  	 	   	 	 	naia/d1  	2022-02-13T18:00Z	380d97a4-db0e-4768-a1a4-21331226d8c1				
 ITA	64709	2022-02-14	 1:00pm	W		SEAST	at		ABRA 	 	   	 	 	naia/juco	2022-02-14T18:00Z	2829923a-368c-40c0-9a58-fbec80a4077b				
 ITA	71211	2022-02-15	 3:00pm	W		BRENA	at		UNG  	 	   	 	 	naia/d2  	2022-02-15T20:00Z	47454dfa-17b9-4756-a81b-ba377a720b58				
 ITA	53446	2022-02-15	 4:00pm	W		BTHEL	at		EMP  	 	   	 	 	naia/d2  	2022-02-15T21:00Z	932162f0-5e5c-4e64-98b9-cbb382684c49				
 ITA	76418	2022-02-16	 3:00pm	W		LOYNO	at		JKST 	 	   	 	 	naia/d1  	2022-02-16T20:00Z	db8b0dbf-73d2-4b5b-9bb5-8653cae04679				
 ITA	16164	2022-02-16	 5:00pm	W		CENT 	at		ASBUR	 	   	 	 	d3/naia  	2022-02-16T22:00Z	b5f69be3-614d-4891-b3ee-c7d1c7e2704c				
SSAC	25136	2022-02-18	 1:00pm	W		MOBIL	vs		SPHC 	 	   	N	 	naia/d2  	2022-02-18T18:00Z	                                    		Mobile Tennis Center - Mobile, AL		
 ITA	90656	2022-02-18	 3:00pm	W		OUAZ 	vs		SCAD 	 	   	N	 	naia     	2022-02-18T20:00Z	1a5f73dd-e160-4109-8f7d-6987b144e761				
 ITA	  941	2022-02-18	 4:00pm	W		COLC 	at		MIDLN	 	   	 	 	d3/naia  	2022-02-18T21:00Z	f5e0fc66-ce4a-49ae-86cf-388fcef27504				
 ITA	84428	2022-02-18	 8:00pm	W		HOINT	at		CMS  	 	   	 	 	naia/d3  	2022-02-19T01:00Z	f9943f9f-71cc-45f4-a500-d7e8d950f4bc				
SSAC	26065	2022-02-19	11:00am	W		MUW  	at		DIL  	 	   	 	 	juco/naia	2022-02-19T16:00Z	                                    		New Orleans, LA		
 ITA	81304	2022-02-19	 1:00pm	W		LOUR 	at		LTECH	 	   	 	C	naia     	2022-02-19T18:00Z	978d01da-d8d3-4852-aef3-e462c28a1d63				
 ITA	30126	2022-02-19	 1:00pm	W		SCAD 	at		STHOM	 	   	 	C	naia     	2022-02-19T18:00Z	8bdeb2c0-8281-439d-b884-d409cb1b3be2				
 ITA	88197	2022-02-19	 1:00pm	W		STMRY	at		BTHNY	 	   	 	 	naia     	2022-02-19T18:00Z	9a7cfdc1-81c4-4e95-910e-6a0a6506104c				
SSAC	26066	2022-02-19	 3:00pm	W		LAMAR	at		DIL  	 	   	 	 	d1/naia  	2022-02-19T20:00Z	                                    		New Orleans, LA		
 ITA	99687	2022-02-19	 3:00pm	W		MARU 	at		VALPO	 	   	 	 	naia/d1  	2022-02-19T20:00Z	122891d7-de52-4a26-826f-13e8ea9555e6				
 ITA	76907	2022-02-19	 4:00pm	W		NWOH 	at		LTECH	 	   	 	C	naia     	2022-02-19T21:00Z	f2ae86a8-dd07-4363-9125-8f7490b07fc0				
 ITA	13390	2022-02-20	 8:00am	W		CARL 	vs		KOKOM	 	   	N	C	naia     	2022-02-20T13:00Z	73d5d9ea-fcd1-4f54-b00f-486dfd90f352				
 ITA	54764	2022-02-20	 8:30am	W		COLC 	at		HAST 	 	   	 	 	d3/naia  	2022-02-20T13:30Z	36781d4c-84f9-47c5-86e3-31a126a947ba				
 ITA	50005	2022-02-20	10:00am	W		BRENA	at		EMORY	 	   	 	 	naia/d3  	2022-02-20T15:00Z	18c51c84-b812-4786-b38a-24ca5b565825				
 ITA	52898	2022-02-20	 1:00pm	W		STMRY	at		BTHEL	 	   	 	 	naia     	2022-02-20T18:00Z	7f667258-6d74-49bf-b4da-a8a73668fe0e				
SSAC	25110	2022-02-21	12:00pm	W		MIDGA	at		AGSTA	 	   	 	 	naia/d2  	2022-02-21T17:00Z	                                    		Augusta, GA		
 ITA	 5706	2022-02-21	 3:00pm	W		JOHN 	at		BRENA	 	   	 	C	naia     	2022-02-21T20:00Z	06f6b42f-1cfa-4cb6-b558-6db744d94cf9				
 ITA	61908	2022-02-23	 2:00pm	W		LYNN 	at		STHOM	 	   	 	 	d2/naia  	2022-02-23T19:00Z	d803412f-d256-448b-ab41-21039b42c13c				
 ITA	81676	2022-02-24	 3:00pm	W		BRENA	at		GCSU 	 	   	 	 	naia/d2  	2022-02-24T20:00Z	e9fa4724-4e5e-4c13-8c0d-56bfe7042b95				
SSAC	25157	2022-02-25	       	W		MOBIL	at		DIL  	 	   	 	C	naia     	                 	                                    				
 ITA	57788	2022-02-25	11:00am	W		STHOM	at		ROL  	 	   	 	 	naia/d2  	2022-02-25T16:00Z	a902beb6-352b-465f-84c8-bb5fbe4b7066				
 ITA	21716	2022-02-25	 2:00pm	W		MORNG	at		SDAK 	 	   	 	 	naia/d1  	2022-02-25T19:00Z	2d64fa68-6050-43f5-8baf-02e12f93c2b4				
 ITA	46393	2022-02-25	 4:00pm	W		BTHEL	at		JBRWN	 	   	 	 	naia     	2022-02-25T21:00Z	8a8bf3cb-3ba0-469c-bf06-fa76385dbde9				
 ITA	18044	2022-02-25	 5:00pm	W		McPH 	vs		WWOOD	 	   	N	 	naia     	2022-02-25T22:00Z	90ebfc98-e9c2-40d1-aa11-783e345e5216				
SSAC	26069	2022-02-26	    TBA	W		DIL  	at		LSUAL	 	   	 	 	naia     	                 	                                    		Alexandria, LA		
 ITA	93275	2022-02-26	12:00am	W		MIDWY	at		CARL 	 	   	 	C	naia     	2022-02-26T05:00Z	975aea8c-54a9-4d64-8b81-63374f04ee32				
 ITA	53687	2022-02-26	11:00am	W		BTHEL	vs		EVANG	 	   	N	 	naia     	2022-02-26T16:00Z	23b5b283-7063-4fe2-bd6d-3c16710ac059				
SSAC	25111	2022-02-26	12:00pm	W		MIDGA	at		EMM  	 	   	 	 	naia/d2  	2022-02-26T17:00Z	                                    		Franklin Springs, GA		
 ITA	80615	2022-02-26	 2:00pm	W		BRENA	at		TNWES	 	   	 	C	naia     	2022-02-26T19:00Z	ec0a1de4-fe87-40c5-ade8-aee728a3d6b0				
 ITA	81678	2022-02-26	 2:00pm	W		CoCGA	at		SCAD 	 	   	 	C	naia     	2022-02-26T19:00Z	0d1bd584-64ff-4293-8893-09037b8bdb34				
 ITA	26468	2022-02-26	 3:00pm	W		W ILL	at		STAMB	 	   	 	 	d1/naia  	2022-02-26T20:00Z	b6215d71-44c3-4ac8-bbaa-4396285ae9b6				
SSAC	26070	2022-02-27	    TBA	W		DIL  	at		LSUAL	 	   	 	 	naia     	                 	                                    		Alexandria, LA		
SSAC	25240	2022-02-28	 1:00pm	W		XAV  	at		WCARY	 	   	 	 	d1/naia  	2022-02-28T18:00Z	                                    		Hattiesburg, MS		
 ITA	64696	2022-03-01	 1:00pm	W		WWOOD	at		SE MO	 	   	 	 	naia/d1  	2022-03-01T18:00Z	4c22fb8a-b887-4268-b1dd-9f10a4f1cb4c				
 ITA	15704	2022-03-01	 4:00pm	W		WWOOD	at		SE MO	 	   	 	 	naia/d1  	2022-03-01T21:00Z	371301e3-2f2b-4ba3-9776-b7e1f5b86b2d				
 ITA	64508	2022-03-01	 5:00pm	W		FRNDS	at		STMRY	 	   	 	 	naia     	2022-03-01T22:00Z	da48f9c1-d777-4b1a-9fe7-913ba3713369				
 ITA	50194	2022-03-02	 2:00pm	W		FNU  	at		SCF  	 	   	 	 	naia/juco	2022-03-02T19:00Z	896c42ff-712c-492f-88dc-fb864937024b				
 ITA	21594	2022-03-03	 3:00pm	W		KEISR	at		LYNN 	 	   	 	 	naia/d2  	2022-03-03T20:00Z	6a197798-f6e1-493b-a024-4da1ca132465				
 ITA	76483	2022-03-03	 8:00pm	W		MTVRN	vs		WARTB	 	   	N	 	naia/d3  	2022-03-04T01:00Z	7417a7dc-ea9b-443d-b11e-fdd6fe1e3ee2				
SSAC	26073	2022-03-04	    TBA	W		XAV  	at		DIL  	 	   	 	 	d1/naia  	                 	                                    		New Orleans, LA		
 ITA	 9649	2022-03-04	 1:00pm	W		DIX  	at		AZCHR	 	   	 	 	d1/naia  	2022-03-04T18:00Z	7a6061d9-e433-426a-bd5b-9a94e78dbe6d				
 ITA	24888	2022-03-04	 2:00pm	W		JBRWN	at		BTHEL	 	   	 	 	naia     	2022-03-04T19:00Z	1fd8e4d0-f324-435d-a0a4-0762ed13a96a				
 ITA	10212	2022-03-04	 3:30pm	W		ASBUR	at		HANOV	 	   	 	 	naia/d3  	2022-03-04T20:30Z	7ec9e3df-0ce0-4c33-b388-b95e3e33ab6d				
 ITA	 8256	2022-03-04	 3:30pm	W		CAMPB	vs		IUE  	 	   	N	 	naia     	2022-03-04T20:30Z	39b4b2a2-1fcc-4209-afc8-dd35bde3db87				
 ITA	14222	2022-03-04	 7:00pm	W		JBRWN	at		McPH 	 	   	 	 	naia     	2022-03-05T00:00Z	521dd7d3-6d55-45ef-9042-d29d3fb03864				
 ITA	57544	2022-03-04	 8:00pm	W		DIX  	at		OUAZ 	 	   	 	 	d1/naia  	2022-03-05T01:00Z	8680caed-0fb2-4d42-9d44-763ea043c8e9				
 ITA	81446	2022-03-05	12:00am	W		IUSE 	at		CARL 	 	   	 	C	naia     	2022-03-05T05:00Z	851205ba-c39f-4b0e-b728-353be66becf3				
 ITA	57924	2022-03-05	12:00am	W		SCAD 	at		AVEMA	 	   	 	C	naia     	2022-03-05T05:00Z	d8b9fcab-a17c-40ca-8851-e82d0efc82dd				
SSAC	25139	2022-03-05	10:00am	W		MOBIL	vs		TOUG 	 	   	N	 	naia     	2022-03-05T15:00Z	                                    		Jackson, MS		
 ITA	 4164	2022-03-05	11:00am	W		TEXAR	at		McPH 	 	   	 	 	naia     	2022-03-05T16:00Z	5b5d1361-6250-41ba-a69c-1e2e09857b6c				
SSAC	25159	2022-03-05	12:00pm	W		MOBIL	vs		RUST 	 	   	N	 	naia/d3  	2022-03-05T17:00Z	                                    		Jackson, MS		
 ITA	77991	2022-03-05	 2:00pm	W		FHU  	at		CAMPB	 	   	 	C	naia     	2022-03-05T19:00Z	395315f0-28ad-4811-aa28-ad95d2ab6747				
 ITA	47653	2022-03-05	 2:00pm	W		JKST 	at		LSUAL	 	   	 	 	d1/naia  	2022-03-05T19:00Z	de21535a-c253-4043-81b1-d7ffa1b5c8dd				
 ITA	34241	2022-03-05	 4:00pm	W		TEXAR	at		BTHEL	 	   	 	 	naia     	2022-03-05T21:00Z	9b77b4b4-ff88-4e7b-bd27-8d7719b41291				
 ITA	98181	2022-03-05	 5:00pm	W		PRTCC	at		McPH 	 	   	 	 	juco/naia	2022-03-05T22:00Z	fea36a54-5fb2-491c-bdc8-4d2d63cc9f32				
 ITA	40994	2022-03-05	 6:30pm	W		BREV 	vs		LTECH	 	   	N	 	d3/naia  	2022-03-05T23:30Z	ef7d7c25-8c40-404f-ab9d-2650cca513c4				
 ITA	55189	2022-03-06	12:00am	W		LTECH	vs		TMORE	 	   	N	 	naia     	2022-03-06T05:00Z	bf0e7250-1bcd-4d7f-adf5-62ee20a12180				
 ITA	42637	2022-03-06	 9:00am	W		BRENA	at		PIED 	 	   	 	 	naia/d3  	2022-03-06T14:00Z	c11a33c9-80ae-4730-89af-d07a8bde4df6				
 ITA	62563	2022-03-06	 9:00am	W		TEM  	at		KEISR	 	   	 	 	d1/naia  	2022-03-06T14:00Z	6f50e42d-4307-4911-b377-e21ddc995a86				
SSAC	25142	2022-03-07	    TBA	W		CAMPB	at		MOBIL	 	   	 	 	naia     	                 	                                    		Gerald Wallace Tennis Center - Mobile, AL		
 ITA	23712	2022-03-07	12:00am	W		LTECH	vs		MILLG	 	   	N	 	naia     	2022-03-07T05:00Z	ad7a2665-a539-4c3d-a608-3be2ce30dcc0				
 ITA	77681	2022-03-07	11:00am	W		LINDW	vs		WWOOD	 	   	N	 	naia     	2022-03-07T16:00Z	1d7c3169-df70-47a0-b3ba-3e1455bcb983				
 ITA	56961	2022-03-07	12:00pm	W		MIDLN	at		ASBUR	 	   	 	 	naia     	2022-03-07T17:00Z	8e25bbbd-2203-4839-9829-b837080a8254				
 ITA	53327	2022-03-07	 3:00pm	W		WWOOD	at		CMBDS	 	   	 	 	naia     	2022-03-07T20:00Z	a5ed5291-6e4f-498a-b2e2-f254602423e4				
 ITA	27344	2022-03-08	12:00pm	W		DUQ  	at		STHOM	 	   	 	 	d1/naia  	2022-03-08T17:00Z	a9f563cb-95b2-4409-8a23-ddede49b4c0d				
SSAC	25245	2022-03-08	 1:00pm	W		WCARY	at		CAMPB	 	   	 	 	naia     	2022-03-08T18:00Z	                                    		Mobile, AL		
 ITA	63979	2022-03-08	 3:00pm	W		POINT	at		BRENA	 	   	 	C	naia     	2022-03-08T20:00Z	50420db9-b7cf-4f59-a0b4-c0a7e80298fc				
 ITA	 9401	2022-03-08	 7:00pm	W		MARU 	at		SCAD 	 	   	 	 	naia     	2022-03-09T00:00Z	cff1ea9e-d633-4c48-82ea-e073bfd561bc				
 ITA	56053	2022-03-09	12:00am	W		LTECH	vs		MOVAL	 	   	N	 	naia     	2022-03-09T05:00Z	8713be29-88ac-4fc5-99cc-7de14392158a				
SSAC	25246	2022-03-09	 1:00pm	W		OLIVT	at		WCARY	 	   	 	 	naia     	2022-03-09T18:00Z	                                    		Hattiesburg, MS		
 ITA	44268	2022-03-09	 1:00pm	W		WWOOD	at		GGC  	 	   	 	 	naia     	2022-03-09T18:00Z	5c4951d9-d803-4ddb-8574-59b52ab37ff3				
 ITA	21188	2022-03-09	 5:00pm	W		MCU  	at		CSULA	 	   	 	 	naia/d2  	2022-03-09T22:00Z	ebb1672f-2280-4e5c-9abe-5ee8cffe3d8a				
 ITA	49129	2022-03-10	 1:00pm	W		WSU  	at		STHOM	 	   	 	 	d2/naia  	2022-03-10T18:00Z	9fd1ea3d-a90a-491c-99b1-f9be2ae9a93e				
 ITA	93741	2022-03-10	 3:00pm	W		REINH	at		BRENA	 	   	 	C	naia     	2022-03-10T20:00Z	c74321ec-8947-46e7-9908-2baa66d7b389				
SSAC	25247	2022-03-11	 1:00pm	W		MOBIL	at		WCARY	 	   	 	C	naia     	2022-03-11T18:00Z	                                    		Hattiesburg, MS		
 ITA	95984	2022-03-11	 2:00pm	W		CUMBD	at		PIKE 	 	   	 	 	naia     	2022-03-11T19:00Z	b6f85115-88f5-4661-b2be-79aa8f68cb75				
 ITA	50391	2022-03-11	 4:00pm	W		NCWES	vs		STHOM	 	   	N	 	d3/naia  	2022-03-11T21:00Z	21b4c0b7-77f7-4347-b8a1-96efcac03ccc				
 ITA	38191	2022-03-11	 6:00pm	W		BTHEL	at		WWOOD	 	   	 	 	naia     	2022-03-11T23:00Z	1f6d4067-6a33-4afd-823a-facb23658f5f				
 ITA	 3476	2022-03-12	12:00am	W		OHCHR	at		CARL 	 	   	 	C	naia     	2022-03-12T05:00Z	e76dee7a-6b8c-4a89-9700-a5b5b2beddf5				
 ITA	45221	2022-03-12	10:00am	W		GVIEW	at		DUBQ 	 	   	 	 	naia/d3  	2022-03-12T15:00Z	d79b5f49-cdb0-4f8c-a90f-64aad2d61d13				
 ITA	 2493	2022-03-12	10:45am	W		BTHEL	at		MOBAP	 	   	 	 	naia     	2022-03-12T15:45Z	113a6b50-206f-4c19-9dac-6b8fe1ff54f3				
 ITA	98166	2022-03-12	11:00am	W		TABOR	at		WWOOD	 	   	 	 	naia     	2022-03-12T16:00Z	36978e88-5a59-4ded-a70b-aeea08bb8269				
 ITA	 2579	2022-03-12	 1:00pm	W		KEISR	at		ROL  	 	   	 	 	naia/d2  	2022-03-12T18:00Z	199106d6-ba0f-4c25-a0aa-d67925cff421				
 ITA	86201	2022-03-12	 2:00pm	W		CUMBD	at		CMBDS	 	   	 	C	naia     	2022-03-12T19:00Z	08a45481-cf0e-433b-a438-ee37f3815a3e				
 ITA	81439	2022-03-12	 4:00pm	W		BTHEL	at		SLPHR	 	   	 	 	naia     	2022-03-12T21:00Z	0095c901-6426-43f4-8c42-ef6b3a3128e0				
 ITA	 9695	2022-03-12	 6:00pm	W		HCRIN	at		CIN  	 	   	 	 	naia/d1  	2022-03-12T23:00Z	f8a0d872-39bc-442b-83ec-07e9a1e2b5c9				
 ITA	55914	2022-03-13	12:00pm	W		BTHEL	at		LIND 	 	   	 	 	naia/d2  	2022-03-13T16:00Z	fc0a8caa-01d7-4e79-a539-4eab2e27b79f				
 ITA	82431	2022-03-13	12:00pm	W		OTT  	at		WWOOD	 	   	 	 	naia     	2022-03-13T16:00Z	8b59270a-e7e4-4c84-a898-a386486ff8d7				
 ITA	82355	2022-03-14	 1:00am	W		NEWM 	vs		TEXAR	 	   	N	 	d2/naia  	2022-03-14T05:00Z	3ea5e4cb-b74c-44d4-899d-48eb780b32e1				
