---
season: d1
gender: women
description: schedule/scoreboard from team websites
updated: 2022-01-20
past: 100 (6%)
today: 5 (0%)
future: 1646 (94%)
completed: 84 (80%)
unreported: 21 (20%)
total: 1752
---
source	id	dateET	timeET	gender	rank	team	at	oppRank	opponent	outcome	score	neutral	conference	division	dateGMT	teamId	opponentId	dualId
ITA	96198	2022-02-05	 2:00pm	W	  	UTM  	at	  	MTSU 	 	   	 	 	d1     	2022-02-05T19:00Z			2919e238-7ab6-49f0-8dc8-01de8c9c45fc
ITA	59725	2022-02-05	 2:00pm	W	  	BAMA 	at	  	TULN 	 	   	 	 	d1     	2022-02-05T19:00Z			6e8acc9a-b6ba-4e61-92ff-0d794b157606
ITA	72368	2022-02-05	 3:00pm	W	  	CRE  	vs	  	WICH 	 	   	N	 	d1     	2022-02-05T20:00Z			73dfbd31-15f4-446d-b9c3-7a0a0805a787
ITA	20303	2022-02-05	 3:00pm	W	  	CIN  	at	  	DEP  	 	   	 	 	d1     	2022-02-05T20:00Z			30aa6a73-0a56-4ec8-9846-3a91f1031612
ITA	94697	2022-02-05	 4:00pm	W	  	NORF 	at	  	W&M  	 	   	 	 	d1     	2022-02-05T21:00Z			3b2dbaae-3588-41d0-8230-dbe5f473ed86
ITA	60674	2022-02-05	 4:00pm	W	  	SDAK 	at	  	GONZ 	 	   	 	 	d1     	2022-02-05T21:00Z			9abe0f08-9de1-417f-bb23-b868aa446e75
ITA	56308	2022-02-05	 4:00pm	W	  	USTMN	at	  	NIU  	 	   	 	 	d1     	2022-02-05T21:00Z			52bb459c-cce8-420a-9fd6-0def49e913fe
ITA	49221	2022-02-05	 4:00pm	W	  	UCA  	at	  	UAB  	 	   	 	 	d1     	2022-02-05T21:00Z			6a1ff1d5-0aab-4f5a-a0b4-7185fa773973
ITA	 6382	2022-02-05	 5:00pm	W	  	ALA&M	at	  	MTSU 	 	   	 	 	d1     	2022-02-05T22:00Z			bc1f07d8-a265-4588-84cd-01828a1ccfc7
ITA	41939	2022-02-05	 6:00pm	W	  	DIX  	at	  	BYU  	 	   	 	 	d1     	2022-02-05T23:00Z			6334ab49-a17e-4b78-bf8c-c2f160318542
ITA	20458	2022-02-05	 6:00pm	W	  	SYR  	at	  	TEM  	 	   	 	 	d1     	2022-02-05T23:00Z			a9766990-8651-46d5-843c-6ba4766f4d5c
ITA	84658	2022-02-05	 8:00pm	W	  	SEA  	at	  	GONZ 	 	   	 	 	d1     	2022-02-06T01:00Z			7a8c3735-3fe9-4b45-8bc8-15eef39332bb
ITA	52756	2022-02-05	11:00am	W	  	LEW  	at	  	NIU  	 	   	 	 	d2/d1  	2022-02-05T16:00Z			d5577ec1-d48c-4ca5-9bc7-dd947c061fa1
ITA	89796	2022-02-05	12:00pm	W	  	UNK  	at	  	DRAKE	 	   	 	 	d2/d1  	2022-02-05T17:00Z			2a5f39eb-5cce-4afe-b017-f32c95f31ace
ITA	56594	2022-02-05	10:00am	W	  	SFU  	at	  	CMU  	 	   	 	 	d1/d3  	2022-02-05T15:00Z			83a66ddb-d9e0-4151-885c-9874959be230
ITA	27044	2022-02-05	12:00pm	W	  	UTRGV	at	  	SWEST	 	   	 	 	d1/d3  	2022-02-05T17:00Z			9ccb2b3c-8b99-4b8d-b83e-1bbf64ae4e36
ITA	73801	2022-02-05	11:00am	W	  	CUMBD	at	  	BEL  	 	   	 	 	naia/d1	2022-02-05T16:00Z			d7bc31f4-cbe3-4698-9929-0d321895913a
ITA	 6279	2022-02-05	11:00am	W	  	LOYNO	at	  	NWSU 	 	   	 	 	naia/d1	2022-02-05T16:00Z			2f48f3d5-7626-44df-bd25-cd785c011623
ITA	25205	2022-02-05	 3:00pm	W	  	LOYNO	at	  	NWSU 	 	   	 	 	naia/d1	2022-02-05T20:00Z			75c162e7-5daa-4fcf-b408-4750b4cef6be
ITA	66431	2022-02-06	 3:00pm	W	  	MIZZ 	at	 1	TEX  	 	   	 	 	d1     	2022-02-06T20:00Z			c1055cb7-7f97-481b-bd93-cd69a97aa7bc
ITA	34916	2022-02-06	 6:00pm	W	  	ECAR 	at	 8	NCST 	 	   	 	 	d1     	2022-02-06T23:00Z			e88f016c-ba48-46bd-ad2b-2e723ef8fce5
ITA	 3066	2022-02-06	11:00pm	W	  	SCAR 	at	 8	NCST 	 	   	 	 	d1     	2022-02-07T04:00Z			1192532c-b9a2-4d74-96ab-bbe6a5ac3b67
ITA	37677	2022-02-06	11:00am	W	  	GASO 	at	11	UCF  	 	   	 	 	d1     	2022-02-06T16:00Z			acd6936d-6a01-4092-9ac9-e0a0652420f3
ITA	73443	2022-02-06	 1:00pm	W	  	NW   	at	12	GT   	 	   	 	 	d1     	2022-02-06T18:00Z			8d651a3c-bc0b-400f-b51b-0a520546f8e5
ITA	47072	2022-02-06	 3:00pm	W	  	ALA&M	at	25	AUB  	 	   	 	 	d1     	2022-02-06T20:00Z			8b7ff1ce-b7a8-43c9-8f66-d159abf7ad92
ITA	71247	2022-02-06	12:00am	W	  	BUTL 	at	  	DAY  	 	   	 	 	d1     	2022-02-06T05:00Z			acb97208-c531-4847-8046-b3bbdcfd617d
ITA	15833	2022-02-06	10:00am	W	  	MTST 	vs	  	SDAK 	 	   	N	 	d1     	2022-02-06T15:00Z			028cce25-9478-44fb-9aa8-22ccca59dfb2
ITA	55826	2022-02-06	10:00am	W	  	W ILL	at	  	SIUE 	 	   	 	 	d1     	2022-02-06T15:00Z			0d9ead74-32a9-412d-a8da-4eac46dd8ff1
ITA	21216	2022-02-06	10:00am	W	  	SCAR 	at	  	WAKE 	 	   	 	 	d1     	2022-02-06T15:00Z			52f67a56-09f5-4c32-b70b-d73919986e9c
ITA	58386	2022-02-06	11:00am	W	  	COLG 	at	  	SFU  	 	   	 	 	d1     	2022-02-06T16:00Z			6a8a8a6e-6f53-4a3f-a622-c6bef120656a
ITA	 4677	2022-02-06	11:00am	W	  	CHAR 	at	  	DART 	 	   	 	 	d1     	2022-02-06T16:00Z			fe20c0ff-be34-4b81-8046-c54ce957ca2e
ITA	97888	2022-02-06	11:00am	W	  	OMAHA	at	  	MOST 	 	   	 	 	d1     	2022-02-06T16:00Z			530c407d-650f-4c4d-b6b4-0c7b3c29269b
ITA	 1352	2022-02-06	11:00am	W	  	YALE 	at	  	ND   	 	   	 	 	d1     	2022-02-06T16:00Z			ac0cf80e-efb4-4a67-94b3-35c9df12b46f
ITA	 8998	2022-02-06	11:00am	W	  	WVU  	at	  	VCU  	 	   	 	 	d1     	2022-02-06T16:00Z			a034e7ec-f0dc-4182-af8a-94843b8ca093
ITA	63769	2022-02-06	12:00pm	W	  	ABCHR	at	  	UNM  	 	   	 	 	d1     	2022-02-06T17:00Z			152e80be-8897-4db1-8921-494fddd599ec
ITA	36009	2022-02-06	12:00pm	W	  	GW   	at	  	MD   	 	   	 	 	d1     	2022-02-06T17:00Z			8a4ab4d8-1277-4c41-be6d-c2979a0dd075
ITA	13470	2022-02-06	12:00pm	W	  	MCN T	at	  	LT   	 	   	 	 	d1     	2022-02-06T17:00Z			d30f5d41-9bdb-437b-a3e8-edbfcae97ed4
ITA	84589	2022-02-06	12:00pm	W	  	IWORD	at	  	SHSU 	 	   	 	 	d1     	2022-02-06T17:00Z			b8c21eba-8a4b-4f7f-8d7a-cceec35d5ca5
ITA	28167	2022-02-06	12:00pm	W	  	UCA  	at	  	SAM  	 	   	 	 	d1     	2022-02-06T17:00Z			83d6fe22-416f-4449-9806-e0d8b68edd60
ITA	33956	2022-02-06	12:00pm	W	  	UTSA 	at	  	UTA  	 	   	 	 	d1     	2022-02-06T17:00Z			899c6238-dd6f-4414-ab2b-0bd948481d6b
ITA	33044	2022-02-06	12:00pm	W	  	WICH 	at	  	NEB  	 	   	 	 	d1     	2022-02-06T17:00Z			aed6008e-bf24-4618-915c-fa561ca201a5
ITA	12179	2022-02-06	 1:00pm	W	  	DUQ  	at	  	CLEV 	 	   	 	 	d1     	2022-02-06T18:00Z			6ec8f584-185f-4e78-af6f-a90e44122b12
ITA	54248	2022-02-06	 1:00pm	W	  	MILW 	at	  	EIU  	 	   	 	 	d1     	2022-02-06T18:00Z			2c453005-417f-40d2-a39b-595e81ac27c0
ITA	 3205	2022-02-06	 1:00pm	W	  	IOWA 	at	  	KSU  	 	   	 	 	d1     	2022-02-06T18:00Z			da8a290c-34cf-470b-8669-747e07b91607
ITA	24971	2022-02-06	 1:00pm	W	  	RICH 	at	  	LIB  	 	   	 	 	d1     	2022-02-06T18:00Z			543c08f9-de6e-4415-ae12-e93ea14ee109
ITA	64360	2022-02-06	 1:00pm	W	  	CHAT 	at	  	UAB  	 	   	 	 	d1     	2022-02-06T18:00Z			a1040990-78b3-4b6f-8a87-fee686703848
ITA	34724	2022-02-06	 1:00pm	W	  	ARK  	at	  	KAN  	 	   	 	 	d1     	2022-02-06T18:00Z			7ec35888-aaff-4eeb-bc09-7c14262192e9
ITA	78731	2022-02-06	 1:00pm	W	  	ILST 	at	  	ILL  	 	   	 	 	d1     	2022-02-06T18:00Z			39742f67-553c-4be6-81c5-f9a742ccadb1
ITA	51901	2022-02-06	 1:00pm	W	  	VALPO	at	  	WMU  	 	   	 	 	d1     	2022-02-06T18:00Z			e50bb40a-e6a0-4907-89a9-63775ff2edd6
ITA	99357	2022-02-06	 2:00pm	W	  	SJSU 	at	  	CSUN 	 	   	 	 	d1     	2022-02-06T19:00Z			20caee38-9b50-4112-b468-a8128e9233db
ITA	31770	2022-02-06	 2:00pm	W	  	TARL 	at	  	GRAM 	 	   	 	 	d1     	2022-02-06T19:00Z			3c685ca0-6d10-452f-b5be-05bb43cd0363
ITA	35842	2022-02-06	 2:00pm	W	  	MSST 	at	  	TULN 	 	   	 	 	d1     	2022-02-06T19:00Z			d70ea987-cb83-467e-9f3d-3ca70c0e0140
ITA	31186	2022-02-06	 2:00pm	W	  	UCD  	at	  	UCR  	 	   	 	C	d1     	2022-02-06T19:00Z			2219b4a9-91ec-4493-ba6f-b19c13c4d917
ITA	  365	2022-02-06	 3:00pm	W	  	SJU  	at	  	RUT  	 	   	 	 	d1     	2022-02-06T20:00Z			7e1f7122-5b1a-4711-923d-cc0b70897d45
ITA	91978	2022-02-06	 3:30pm	W	  	SIEN 	at	  	URI  	 	   	 	 	d1     	2022-02-06T20:30Z			4c811ec5-23fd-46de-b33b-7b51ef8f3863
ITA	 9310	2022-02-06	 3:30pm	W	  	SFA  	at	  	ULLAF	 	   	 	 	d1     	2022-02-06T20:30Z			67c041c7-61ea-4d41-b3ee-4cb5092f2573
ITA	67276	2022-02-06	 4:00pm	W	  	NIU  	at	  	ND   	 	   	 	 	d1     	2022-02-06T21:00Z			b9f19d1f-8988-455e-aa41-9b250679d3e9
ITA	35162	2022-02-06	 4:00pm	W	  	WCU  	at	  	WAKE 	 	   	 	 	d1     	2022-02-06T21:00Z			fdc895d4-2223-4131-b15c-ac3200f355fb
ITA	98606	2022-02-06	 5:00pm	W	  	GMU  	at	  	MD   	 	   	 	 	d1     	2022-02-06T22:00Z			fc52326c-ba6d-429f-8d6d-724eb94be8cc
ITA	85717	2022-02-06	11:00am	W	  	CUMBD	at	  	MURR 	 	   	 	 	naia/d1	2022-02-06T16:00Z			28c8bbc5-023b-493b-bc57-a2b13a3d64f1
ITA	18440	2022-02-06	12:00pm	W	  	LSUAL	at	  	NWSU 	 	   	 	 	naia/d1	2022-02-06T17:00Z			961a2350-ce6f-481b-bb11-5293fc7507cf
ITA	87762	2022-02-06	 3:00pm	W	  	CUMBD	at	  	MURR 	 	   	 	 	naia/d1	2022-02-06T20:00Z			c70834f9-a925-485d-ae15-6ca3c113f5a1
ITA	77601	2022-02-06	 3:00pm	W	  	LSUAL	at	  	NWSU 	 	   	 	 	naia/d1	2022-02-06T20:00Z			41043c02-fa49-4138-853f-d79abed6dcc0
ITA	85676	2022-02-08	 6:00pm	W	 9	CAL  	at	14	MICH 	 	   	 	 	d1     	2022-02-08T23:00Z			fb6fc489-9c4f-4a23-a169-c0a5bcc736ec
ITA	 9865	2022-02-08	11:30am	W	  	UNF  	at	15	FSU  	 	   	 	 	d1     	2022-02-08T16:30Z			1fe8dcc6-5865-46ba-8f8a-fb8e233d3151
ITA	24809	2022-02-09	 1:00pm	W	  	CoC  	at	  	GASO 	 	   	 	 	d1     	2022-02-09T18:00Z			7604061a-e4db-41c6-9b85-f8d3abe78ecc
ITA	98831	2022-02-09	 3:00pm	W	  	STET 	at	  	BCOOK	 	   	 	 	d1     	2022-02-09T20:00Z			1f023da9-b631-45b1-802b-48aa5ce857f8
ITA	27247	2022-02-09	 4:30pm	W	  	BUTL 	at	  	IND  	 	   	 	 	d1     	2022-02-09T21:30Z			38275211-aa62-44f2-b4be-139100eecfe7
ITA	41506	2022-02-10	 1:00pm	W	  	KENN 	at	  	UAB  	 	   	 	 	d1     	2022-02-10T18:00Z			539b3951-f96e-4869-8bb3-e31086258d1f
ITA	60909	2022-02-10	 2:00pm	W	  	A&MCC	at	  	RICE 	 	   	 	 	d1     	2022-02-10T19:00Z			056e7cd2-1360-4380-8d32-4461abed49b1
ITA	49548	2022-02-11	 9:00am	W	  	FAU  	at	  	WICH 	 	   	 	 	d1     	2022-02-11T14:00Z			fd03c1ca-2afb-4b10-a2a0-220684902f2b
ITA	52177	2022-02-11	11:00am	W	  	STET 	at	  	FLA&M	 	   	 	 	d1     	2022-02-11T16:00Z			1fae7505-63f1-4687-8144-97e38b56bb75
ITA	71772	2022-02-11	11:00am	W	  	FGCU 	at	  	FLA&M	 	   	 	 	d1     	2022-02-11T16:00Z			e6967c55-60d0-43ee-9794-fdb0d3d01389
ITA	10216	2022-02-11	 1:00pm	W	  	PRES 	at	  	CCAR 	 	   	 	 	d1     	2022-02-11T18:00Z			02df0d29-9fca-4885-a967-17984d521517
ITA	 1579	2022-02-11	 1:00pm	W	  	USU  	at	  	DIX  	 	   	 	 	d1     	2022-02-11T18:00Z			8091b30f-fd0f-49e3-9d99-215561ea5e48
ITA	39272	2022-02-11	 1:00pm	W	  	DUQ  	at	  	TOL  	 	   	 	 	d1     	2022-02-11T18:00Z			b97daed3-51b8-48f4-8634-be98622be4e8
ITA	60548	2022-02-11	 2:00pm	W	  	MEM  	at	  	KSU  	 	   	 	 	d1     	2022-02-11T19:00Z			15f2b5ac-d1ac-490d-ae1b-f5e9199cd155
ITA	85763	2022-02-11	 2:00pm	W	  	MARQ 	at	  	NIU  	 	   	 	 	d1     	2022-02-11T19:00Z			1f74ff19-4c25-47c5-88cd-3951b49024c7
ITA	64120	2022-02-11	 3:00pm	W	  	CHIC 	at	  	W ILL	 	   	 	 	d1     	2022-02-11T20:00Z			eaae9738-e94b-4523-a9a3-e2485c0e41f4
ITA	68657	2022-02-11	 3:00pm	W	  	UTSA 	at	  	UNT  	 	   	 	C	d1     	2022-02-11T20:00Z			fa119780-1867-47eb-9e8b-6cb0f35b1f2f
ITA	81521	2022-02-11	 3:30pm	W	  	WAST 	at	  	UTAH 	 	   	 	 	d1     	2022-02-11T20:30Z			56ff30cc-ee86-4ca6-a1b4-05cd5ae5d100
ITA	91030	2022-02-11	 4:00pm	W	  	UTEP 	at	  	BOISE	 	   	 	 	d1     	2022-02-11T21:00Z			fd00343a-5b04-487e-b4b4-0e5481d384c7
ITA	 7041	2022-02-11	 4:00pm	W	  	PUR  	at	  	ND   	 	   	 	 	d1     	2022-02-11T21:00Z			7f86031d-a9ea-442b-a10a-887545832a60
ITA	63960	2022-02-11	 4:00pm	W	  	TULN 	at	  	TULSA	 	   	 	C	d1     	2022-02-11T21:00Z			c9c63872-871e-4443-9707-b0a5800f13b8
ITA	64310	2022-02-11	 6:00pm	W	  	PSU  	at	  	XAV  	 	   	 	 	d1     	2022-02-11T23:00Z			76a66baa-c9a3-46a9-a19d-42b77dc425ed
ITA	45217	2022-02-11	 6:00pm	W	  	HOU  	at	  	BAMA 	 	   	 	 	d1     	2022-02-11T23:00Z			3edc2795-927e-4c3d-964b-ea945bd493a4
ITA	 2833	2022-02-11	 6:00pm	W	  	KAN  	at	  	NEB  	 	   	 	 	d1     	2022-02-11T23:00Z			9f54ad1e-881e-45d3-a31b-71cb034f3813
ITA	35354	2022-02-11	 6:30pm	W	  	NKU  	at	  	WKU  	 	   	 	 	d1     	2022-02-11T23:30Z			ec7cfd6b-ccd6-4d27-9027-379fa7d8f765
ITA	20051	2022-02-11	 8:00pm	W	  	GONZ 	at	  	CSU  	 	   	 	 	d1     	2022-02-12T01:00Z			47b86e04-a4f5-4ea0-b67f-6ea3238d07d5
ITA	47182	2022-02-11	 8:00pm	W	  	MURR 	at	  	LIP  	 	   	 	 	d1     	2022-02-12T01:00Z			d844d951-2bfb-418c-be47-3d978d0f2129
ITA	84543	2022-02-11	 8:00pm	W	  	SE MO	at	  	MOST 	 	   	 	 	d1     	2022-02-12T01:00Z			fc7b3381-ff52-43bf-aa1e-0178d6540d07
ITA	33392	2022-02-11	 6:00pm	W	  	SWEST	at	  	TARL 	 	   	 	 	d3/d1  	2022-02-11T23:00Z			da52980d-7813-4119-92c5-9606cd322c91
ITA	85847	2022-02-11	 3:00pm	W	  	WWOOD	at	  	SIUE 	 	   	 	 	naia/d1	2022-02-11T20:00Z			18f047ae-5218-4f74-96df-755631fe8b7d
ITA	71072	2022-02-11	 4:30pm	W	  	WESTM	at	  	UCR  	 	   	 	 	naia/d1	2022-02-11T21:30Z			cebfafaa-d027-41d9-a441-5f3fc7263627
ITA	82795	2022-02-11	 7:00pm	W	  	USFIL	at	  	NIU  	 	   	 	 	naia/d1	2022-02-12T00:00Z			e86aeb83-d62e-4a0a-953f-4a1214d3b403
ITA	26754	2022-02-12	 1:00pm	W	  	AZST 	at	18	OKLA 	 	   	 	 	d1     	2022-02-12T18:00Z			b7441521-3eb4-4a95-8a7a-6d640b29356c
ITA	51882	2022-02-12	10:00am	W	25	AUB  	vs	  	FGCU 	 	   	N	 	d1     	2022-02-12T15:00Z			19a73f77-831d-46ba-af7a-cb135d1994df
ITA	24319	2022-02-12	12:00am	W	  	ULLAF	at	  	MCN T	 	   	 	 	d1     	2022-02-12T05:00Z			45ad6ad6-6706-4f19-99f9-18a3dc02819d
ITA	19444	2022-02-12	10:00am	W	  	OMAHA	at	  	BRAD 	 	   	 	 	d1     	2022-02-12T15:00Z			2e0f7bdd-ec2d-4959-81f2-aabcf577d745
ITA	60334	2022-02-12	10:00am	W	  	MIAOH	at	  	CLEV 	 	   	 	 	d1     	2022-02-12T15:00Z			35e3ed8c-e26c-464b-9782-3eb1867bb0db
ITA	93055	2022-02-12	10:00am	W	  	JMU  	at	  	LIB  	 	   	 	 	d1     	2022-02-12T15:00Z			c84161f2-51de-4ed8-9417-9ede3e8c7240
ITA	34551	2022-02-12	11:00am	W	  	CHSO 	at	  	GASO 	 	   	 	 	d1     	2022-02-12T16:00Z			301e98a4-768e-4d8d-8d07-5ccd2159bfa4
ITA	53669	2022-02-12	12:00pm	W	  	DAV  	at	  	APP  	 	   	 	 	d1     	2022-02-12T17:00Z			57cc9a4a-97db-4b49-8879-2e5dad4bfbf0
ITA	16099	2022-02-12	12:00pm	W	  	TX ST	at	  	NWSU 	 	   	 	 	d1     	2022-02-12T17:00Z			e10be622-2374-4716-88ea-ffa422d27cb5
ITA	87460	2022-02-12	12:00pm	W	  	UTRGV	at	  	PVA&M	 	   	 	 	d1     	2022-02-12T17:00Z			a3e73fa1-2a56-460f-8fb3-b38b4a3682c2
ITA	37053	2022-02-12	12:00pm	W	  	SJU  	at	  	MD   	 	   	 	 	d1     	2022-02-12T17:00Z			1d50cdcf-18e0-4792-a47b-9581f9e775e2
ITA	23849	2022-02-12	12:00pm	W	  	MEM  	vs	  	SDAK 	 	   	N	 	d1     	2022-02-12T17:00Z			ee33ab37-e465-4276-b01a-e95145a41372
ITA	19744	2022-02-12	 1:00pm	W	  	MTSU 	vs	  	UTSA 	 	   	N	C	d1     	2022-02-12T18:00Z			28e1c0de-ae61-4594-8385-0395c27499f6
ITA	65438	2022-02-12	 1:00pm	W	  	RUT  	at	  	UMASS	 	   	 	 	d1     	2022-02-12T18:00Z			99e7cc21-2d31-4f61-b87f-32852d716d21
ITA	31843	2022-02-12	 1:00pm	W	  	UTM  	at	  	UAB  	 	   	 	 	d1     	2022-02-12T18:00Z			37ab548d-f848-4935-8c50-1dcd96f371a1
ITA	34571	2022-02-12	 1:30pm	W	  	BELL 	vs	  	WMU  	 	   	N	 	d1     	2022-02-12T18:30Z			962e0a4a-5b44-40fd-bc3b-c4021987bff2
ITA	78678	2022-02-12	 2:00pm	W	  	CSUF 	at	  	UCR  	 	   	 	C	d1     	2022-02-12T19:00Z			221b7c9f-479c-48bc-a221-062c5c735448
ITA	84554	2022-02-12	 2:00pm	W	  	RAD  	at	  	W&M  	 	   	 	 	d1     	2022-02-12T19:00Z			62ea5a1f-9594-4be9-8718-c97ce5dcdcea
ITA	16674	2022-02-12	 2:00pm	W	  	EIU  	vs	  	OMAHA	 	   	N	 	d1     	2022-02-12T19:00Z			3a67d644-9920-417a-8e0b-a7c37fcbc78c
ITA	22242	2022-02-12	 2:00pm	W	  	LU   	at	  	LIB  	 	   	 	 	d1     	2022-02-12T19:00Z			b163866f-3e5b-49e7-a068-4d978f459955
ITA	 5571	2022-02-12	 2:00pm	W	  	SHSU 	at	  	NICH 	 	   	 	 	d1     	2022-02-12T19:00Z			8cb84fc1-4001-481c-bf97-155b0eeb8929
ITA	42044	2022-02-12	 2:00pm	W	  	SAM  	at	  	WKU  	 	   	 	 	d1     	2022-02-12T19:00Z			cd50649b-65b1-4d30-a3d7-dd91b6c3b55e
ITA	59137	2022-02-12	 2:00pm	W	  	SF   	at	  	UCD  	 	   	 	 	d1     	2022-02-12T19:00Z			e0491a8f-7576-423c-963a-d3ed22bde35d
ITA	75054	2022-02-12	 3:00pm	W	  	NMSU 	at	  	UNM  	 	   	 	 	d1     	2022-02-12T20:00Z			3b838888-409b-45d1-977f-980d9ba3bc52
ITA	15846	2022-02-12	 3:00pm	W	  	UTRGV	at	  	PVA&M	 	   	 	 	d1     	2022-02-12T20:00Z			3813a4d0-f79a-41bd-bcb4-785a2ddffef3
ITA	54330	2022-02-12	 4:00pm	W	  	EMICH	at	  	MILW 	 	   	 	 	d1     	2022-02-12T21:00Z			c1053c93-ef57-473a-8446-8cf4584fda46
ITA	 3941	2022-02-12	 4:00pm	W	  	EWU  	vs	  	PORT 	 	   	N	 	d1     	2022-02-12T21:00Z			b5b23b49-14a8-4c69-b3cc-54ce2b8678a8
ITA	55809	2022-02-12	 4:00pm	W	  	MIAOH	at	  	YSU  	 	   	 	 	d1     	2022-02-12T21:00Z			959740ab-7067-4dd2-8cd0-93c597100a01
ITA	18124	2022-02-12	 4:00pm	W	  	SFU  	at	  	NIA  	 	   	 	 	d1     	2022-02-12T21:00Z			dfa05bd5-2455-49c3-af20-ce02c3ee6384
ITA	41098	2022-02-12	 4:30pm	W	  	BELL 	at	  	IND  	 	   	 	 	d1     	2022-02-12T21:30Z			17003c19-14ac-4ed5-9f58-4695bf5c58f2
ITA	12069	2022-02-12	 5:00pm	W	  	BU   	at	  	BC   	 	   	 	 	d1     	2022-02-12T22:00Z			ea5811a8-f17c-4ae6-a113-504ad62ac972
ITA	71673	2022-02-12	 5:00pm	W	  	TOW  	at	  	MD   	 	   	 	 	d1     	2022-02-12T22:00Z			e19c9090-c1a1-4138-9d84-7be721bdf02b
ITA	25213	2022-02-12	 6:00pm	W	  	GW   	at	  	NAVY 	 	   	 	 	d1     	2022-02-12T23:00Z			b991266f-ca56-4055-9f98-75bd8ec799d2
ITA	62471	2022-02-12	 1:00am	W	  	VALPO	at	  	PNW  	 	   	 	 	d1/d2  	2022-02-12T06:00Z			7617b7cf-b9e1-43e7-b285-278f81eea099
ITA	98492	2022-02-12	 1:00pm	W	  	SRU  	at	  	CLEV 	 	   	 	 	d2/d1  	2022-02-12T18:00Z			a1c0bd9c-43b2-4751-8986-03b4604151df
ITA	58844	2022-02-12	 3:30pm	W	  	MCK  	at	  	SIUE 	 	   	 	 	d2/d1  	2022-02-12T20:30Z			006173d3-7f2b-4f14-9cd7-555c5934b8d8
ITA	93881	2022-02-13	 1:00am	W	  	MTSU 	at	  	UNT  	 	   	 	C	d1     	2022-02-13T06:00Z			9ed8a41a-e2b3-4ecc-9c02-e0c783243ea0
ITA	57380	2022-02-13	 9:00am	W	  	SLU  	at	  	BELL 	 	   	 	 	d1     	2022-02-13T14:00Z			2ae2748d-c507-45a0-8e76-921619902f58
ITA	57245	2022-02-13	10:00am	W	  	GMU  	at	  	W&M  	 	   	 	 	d1     	2022-02-13T15:00Z			1b808963-1033-43f6-b4f0-1c775eae5fe6
ITA	54860	2022-02-13	10:00am	W	  	DUQ  	at	  	WVU  	 	   	 	 	d1     	2022-02-13T15:00Z			44ea47d8-5c80-418b-ade6-fb8432c35a23
ITA	94480	2022-02-13	10:30am	W	  	RUT  	at	  	UCONN	 	   	 	 	d1     	2022-02-13T15:30Z			3b6a63de-bd8f-4d33-adab-14c45df871f3
ITA	65328	2022-02-13	11:00am	W	  	EMICH	at	  	VALPO	 	   	 	 	d1     	2022-02-13T16:00Z			b34844b2-7a62-45b3-b5c5-e1059f51746c
ITA	43837	2022-02-13	11:00am	W	  	PSU  	at	  	UK   	 	   	 	 	d1     	2022-02-13T16:00Z			ebee3346-4494-4326-8dbf-8da1ee9b6ac9
ITA	64416	2022-02-13	11:00am	W	  	SOU  	at	  	HOU  	 	   	 	 	d1     	2022-02-13T16:00Z			7f72426a-c0bc-4e8e-a65a-e54133c533ed
ITA	74811	2022-02-13	11:00am	W	  	TULN 	at	  	WICH 	 	   	 	 	d1     	2022-02-13T16:00Z			898d31bb-af9a-44fc-b143-5a3538244272
ITA	52335	2022-02-13	11:00am	W	  	MEM  	at	  	NEB  	 	   	 	 	d1     	2022-02-13T16:00Z			47de7810-70d7-4fe6-8d97-d1ae49ccd361
ITA	80120	2022-02-13	11:00am	W	  	MINN 	at	  	UTAH 	 	   	 	 	d1     	2022-02-13T16:00Z			72c97271-e9cd-4edb-898a-ef95890a6b07
ITA	70820	2022-02-13	12:00pm	W	  	IDST 	at	  	BOISE	 	   	 	 	d1     	2022-02-13T17:00Z			6467f622-2f53-47ef-841d-4839016673ad
ITA	40601	2022-02-13	12:00pm	W	  	ISU  	at	  	PUR  	 	   	 	 	d1     	2022-02-13T17:00Z			c424be00-3057-4e6f-9119-7351baeebd08
ITA	76646	2022-02-13	12:00pm	W	  	SFA  	at	  	NWSU 	 	   	 	 	d1     	2022-02-13T17:00Z			5255ebd8-6dd2-47db-ac70-c6da32bcbe2a
ITA	17727	2022-02-13	12:00pm	W	  	SHSU 	vs	  	USM  	 	   	N	 	d1     	2022-02-13T17:00Z			176abdf6-7cd8-4a95-b470-c2936223c0f1
ITA	14372	2022-02-13	12:00pm	W	  	SMU  	at	  	USF  	 	   	 	C	d1     	2022-02-13T17:00Z			c953467b-4506-424c-8718-a8c877912070
ITA	23075	2022-02-13	12:00pm	W	  	TX ST	at	  	LT   	 	   	 	 	d1     	2022-02-13T17:00Z			395c6fe2-7b0c-4e23-92c5-d352232b4d62
ITA	50470	2022-02-13	 1:00pm	W	  	SCST 	at	  	GASO 	 	   	 	 	d1     	2022-02-13T18:00Z			cc6023be-7de2-4685-84f6-6d8a64f27eb6
ITA	28915	2022-02-13	 1:00pm	W	  	GONZ 	at	  	COLO 	 	   	 	 	d1     	2022-02-13T18:00Z			efc3e291-f0f2-4a36-86f6-c5e7eb1025c1
ITA	67706	2022-02-13	 1:00pm	W	  	ND   	at	  	NW   	 	   	 	 	d1     	2022-02-13T18:00Z			53a11527-f4ef-443d-a148-95e72b363fcd
