---
season: d1
gender: men
description: schedule/scoreboard from team websites
updated: 2022-01-20
past: 119 (9%)
today: 12 (1%)
future: 1258 (90%)
completed: 99 (76%)
unreported: 32 (24%)
total: 1394
---
source	id	dateET	timeET	gender	rank	team	at	oppRank	opponent	outcome	score	neutral	conference	division	dateGMT	teamId	opponentId	dualId
ITA	24007	2022-01-21	12:00pm	M	  	CIT  	vs	  	PRES 	 	   	N	 	d1     	2022-01-21T17:00Z			761477fe-f978-48ef-a969-3832d555900f
ITA	23133	2022-01-21	12:00pm	M	  	WOF  	at	  	CLEM 	 	   	 	 	d1     	2022-01-21T17:00Z			c24e93ad-0599-48ad-af3a-89f7bcebca8a
ITA	30204	2022-01-21	 1:00pm	M	  	UNA  	at	  	MTSU 	 	   	 	 	d1     	2022-01-21T18:00Z			f9664837-19ac-46f5-b8bf-14e708f1d734
ITA	90313	2022-01-21	 2:00pm	M	  	OMAHA	at	  	ARK  	 	   	 	 	d1     	2022-01-21T19:00Z			dfc0e717-dcf3-4478-ae17-b21abe1a3a26
ITA	23440	2022-01-21	 3:00pm	M	  	CHIC 	at	  	MARQ 	 	   	 	 	d1     	2022-01-21T20:00Z			cd042c7e-9e30-4968-882c-b15014e76842
ITA	31337	2022-01-21	 3:00pm	M	  	FGCU 	at	  	MIA  	 	   	 	 	d1     	2022-01-21T20:00Z			907da034-29c3-46af-b303-18357a1226b1
ITA	51494	2022-01-21	 3:30pm	M	  	SF   	at	  	CPOLY	 	   	 	 	d1     	2022-01-21T20:30Z			32cab006-4f18-4cf5-8785-717876a7886f
ITA	75746	2022-01-21	 5:00pm	M	  	BUCK 	at	  	JMU  	 	   	 	 	d1     	2022-01-21T22:00Z			77d78418-00c8-4e56-b8e3-26fc975e3678
ITA	67364	2022-01-21	 5:00pm	M	  	DRAKE	at	  	COR  	 	   	 	 	d1     	2022-01-21T22:00Z			3ab9010b-b087-42d0-8e92-d646dd4cf594
ITA	23979	2022-01-21	 5:00pm	M	  	GAST 	at	  	GT   	 	   	 	 	d1     	2022-01-21T22:00Z			ab27a24f-eabf-4310-98b3-4cdb1c8121fc
ITA	33750	2022-01-21	 5:00pm	M	  	SALA 	vs	  	STET 	 	   	N	 	d1     	2022-01-21T22:00Z			d5fb4454-145c-4ec8-aaae-cdf7c1958d38
ITA	74036	2022-01-21	 5:00pm	M	  	UCI  	at	  	USD  	 	   	 	 	d1     	2022-01-21T22:00Z			00dcb7a3-333d-442b-82aa-5b7b9e108589
ITA	46578	2022-01-21	 6:00pm	M	  	BUTL 	at	  	MTSU 	 	   	 	 	d1     	2022-01-21T23:00Z			52ba32ad-1643-4ee1-a890-9a5e658a0676
ITA	96445	2022-01-21	 6:00pm	M	  	SBU  	at	  	LOY  	 	   	 	 	d1     	2022-01-21T23:00Z			d457e5de-9a3e-4fe6-9247-ec91c6a77c19
ITA	83686	2022-01-21	 6:30pm	M	  	CRE  	at	  	AFA  	 	   	 	 	d1     	2022-01-21T23:30Z			856ab29e-aa05-4bc3-a2d9-89f16556173d
ITA	92504	2022-01-21	 6:30pm	M	  	UND  	at	  	WIS  	 	   	 	 	d1     	2022-01-21T23:30Z			e2b3c6ff-998e-48c0-8e03-6ab8b0b7f66e
ITA	91713	2022-01-21	 8:00pm	M	  	UTAH 	at	  	DEN  	 	   	 	 	d1     	2022-01-22T01:00Z			c7066748-83b7-4368-afd3-37df1dc6a945
ITA	85765	2022-01-22	12:00pm	M	 6	OSU  	at	23	ILL  	 	   	 	 	d1     	2022-01-22T17:00Z			ab03aa5c-21da-477a-8c7c-8d6b646d1826
ITA	35440	2022-01-22	11:00am	M	  	NKU  	vs	11	UK   	 	   	N	 	d1     	2022-01-22T16:00Z			67fae619-5b40-4db6-af9c-af4962b3da72
ITA	89926	2022-01-22	 3:00pm	M	  	NKU  	vs	11	UK   	 	   	N	 	d1     	2022-01-22T20:00Z			3f4f30f6-b0ed-4c3d-8f49-d353f9143c01
ITA	51149	2022-01-22	 4:00pm	M	18	BAMA 	at	  	MISS 	 	   	 	 	d1     	2022-01-22T21:00Z			e487abc2-8727-4f4c-8597-11b117fa81ae
ITA	62552	2022-01-22	 1:00pm	M	  	ABCHR	at	24	OKLA 	 	   	 	 	d1     	2022-01-22T18:00Z			a8fa43b7-d2bf-472c-be0c-58a3de418f49
ITA	69004	2022-01-22	10:00am	M	  	DREX 	at	  	BROWN	 	   	 	 	d1     	2022-01-22T15:00Z			268b8f55-b567-4098-8687-be60689d0e6e
ITA	12063	2022-01-22	10:00am	M	  	CLEV 	at	  	MSU  	 	   	 	 	d1     	2022-01-22T15:00Z			c3af7f37-6013-487f-8c95-d5f50a655b7a
ITA	45881	2022-01-22	10:00am	M	  	MTST 	at	  	GONZ 	 	   	 	 	d1     	2022-01-22T15:00Z			347d37ca-00fe-4aa6-82fe-f184f8c57845
ITA	92197	2022-01-22	10:00am	M	  	SAM  	vs	  	STET 	 	   	N	 	d1     	2022-01-22T15:00Z			8146b742-9bfa-4e78-a397-0d76cf610954
ITA	22775	2022-01-22	11:00am	M	  	TOL  	at	  	IND  	 	   	 	 	d1     	2022-01-22T16:00Z			85338eb9-b24b-4d2a-a2c0-8e240d2dd433
ITA	36633	2022-01-22	11:00am	M	  	LAMAR	at	  	RICE 	 	   	 	 	d1     	2022-01-22T16:00Z			fd686b52-e7f2-439a-abf5-32b3abf878b5
ITA	17351	2022-01-22	 1:00pm	M	  	W&M  	at	  	LIB  	 	   	 	 	d1     	2022-01-22T18:00Z			f3ac94aa-5db4-4ab6-9dc6-d802ea0616f6
ITA	72944	2022-01-22	 1:00pm	M	  	FGCU 	at	  	FAU  	 	   	 	 	d1     	2022-01-22T18:00Z			3f09557a-418b-46a8-9610-ff13af93f8ef
ITA	 4284	2022-01-22	 1:00pm	M	  	PUR  	at	  	TULSA	 	   	 	 	d1     	2022-01-22T18:00Z			f716b4bd-8e94-4eb4-a701-6f5a21de4581
ITA	92796	2022-01-22	 1:00pm	M	  	UNF  	at	  	MIA  	 	   	 	 	d1     	2022-01-22T18:00Z			f28384e5-f92d-4bc3-9f05-f5e0fe096718
ITA	58262	2022-01-22	 1:30pm	M	  	SLU  	at	  	WICH 	 	   	 	 	d1     	2022-01-22T18:30Z			7a586a76-7011-4c86-9fca-4e31fe283005
ITA	10510	2022-01-22	 2:00pm	M	  	CRE  	vs	  	GCU  	 	   	N	 	d1     	2022-01-22T19:00Z			86f12d68-07ba-4855-b9cf-983835386f3e
ITA	49776	2022-01-22	 2:00pm	M	  	WASH 	at	  	EWU  	 	   	 	 	d1     	2022-01-22T19:00Z			65dc0407-119d-4ed2-b3c2-d5abf7e2919d
ITA	30637	2022-01-22	 2:00pm	M	  	SFU  	at	  	NAVY 	 	   	 	 	d1     	2022-01-22T19:00Z			38db44ca-5871-40fa-b900-3e174a5187d3
ITA	52577	2022-01-22	 2:00pm	M	  	TTU  	at	  	SMU  	 	   	 	 	d1     	2022-01-22T19:00Z			10fe4c84-d922-45ff-b87d-f9905b29f1bf
ITA	 9603	2022-01-22	 2:00pm	M	  	STET 	at	  	FSU  	 	   	 	 	d1     	2022-01-22T19:00Z			36a4a310-10ea-48cd-86bf-9c1c37d38bb7
ITA	14359	2022-01-22	 3:00pm	M	  	BELL 	at	  	IND  	 	   	 	 	d1     	2022-01-22T20:00Z			b23b1f15-441a-4f8d-a62b-11112cc3e062
ITA	29670	2022-01-22	 3:00pm	M	  	SHU  	at	  	BROWN	 	   	 	 	d1     	2022-01-22T20:00Z			bcf53607-08db-488e-b7d9-311f59b15c8c
ITA	15713	2022-01-22	 3:00pm	M	  	DEP  	vs	  	UND  	 	   	N	 	d1     	2022-01-22T20:00Z			d856cb2a-13bf-4a1e-bc39-b253e21d9fa0
ITA	 9311	2022-01-22	 3:00pm	M	  	SALA 	vs	  	SAM  	 	   	N	 	d1     	2022-01-22T20:00Z			df5f36fa-bcee-47a5-83c3-1fa5d9aedeac
ITA	40607	2022-01-22	 4:00pm	M	  	BYU  	at	  	WEBER	 	   	 	 	d1     	2022-01-22T21:00Z			2282ec7c-3bf8-4dfc-821b-88adb9679f0d
ITA	44670	2022-01-22	 4:00pm	M	  	IUPUI	at	  	MSU  	 	   	 	 	d1     	2022-01-22T21:00Z			5eecf15d-bca0-4871-b580-c8ed9db9aa01
ITA	10269	2022-01-22	 4:30pm	M	  	SMCC 	at	  	CAL  	 	   	 	 	d1     	2022-01-22T21:30Z			d0d95efa-6991-4c70-a9f2-e52acf0a19f9
ITA	50577	2022-01-22	 5:00pm	M	  	DEP  	at	  	WIS  	 	   	 	 	d1     	2022-01-22T22:00Z			00d6305a-387e-4e1e-a80a-2a0c11ff618e
ITA	61366	2022-01-22	 5:00pm	M	  	ORU  	at	  	WICH 	 	   	 	 	d1     	2022-01-22T22:00Z			98e2d735-a963-4523-8d56-fbf8f8250c3f
ITA	86860	2022-01-22	 5:00pm	M	  	SBU  	at	  	NAVY 	 	   	 	 	d1     	2022-01-22T22:00Z			9e224868-aaa9-48b6-963c-1b311b2d9314
ITA	21966	2022-01-22	 6:00pm	M	  	VCU  	at	  	CLMB 	 	   	 	 	d1     	2022-01-22T23:00Z			fb147581-e3bd-4602-8817-024a8fdec685
ITA	64494	2022-01-22	 7:00pm	M	  	ILST 	at	  	TULSA	 	   	 	 	d1     	2022-01-23T00:00Z			82f08952-ebda-4d6e-8dbb-10dec969b6f0
ITA	86824	2022-01-22	 7:00pm	M	  	OKST 	at	  	BAMA 	 	   	 	 	d1     	2022-01-23T00:00Z			400b60e8-03f6-4c3f-9c65-100323d33ec6
ITA	14314	2022-01-22	 5:00pm	M	  	HNU  	at	  	SCLAR	 	   	 	 	d2/d1  	2022-01-22T22:00Z			7f241321-6c0a-4024-9567-e0c7b92c2293
ITA	65599	2022-01-22	 1:00pm	M	  	UCSC 	at	  	SCLAR	 	   	 	 	d3/d1  	2022-01-22T18:00Z			34a9adcf-6f11-4fd7-a20d-7e88b8823edf
ITA	48719	2022-01-22	 4:00pm	M	  	MTST 	at	  	WHITW	 	   	 	 	d1/d3  	2022-01-22T21:00Z			f1cf6103-8f23-4b50-a315-3ebb6da398a1
ITA	24857	2022-01-23	12:00pm	M	 1	WAKE 	at	10	TENN 	 	   	 	 	d1     	2022-01-23T17:00Z			8187c153-a9fd-407a-81d1-bbb46b13920b
ITA	72007	2022-01-23	 4:00pm	M	  	TNTC 	at	 1	TENN 	 	   	 	 	d1     	2022-01-23T21:00Z			c46a8693-9a37-44ac-8d0e-1627bf286e83
ITA	 2128	2022-01-23	12:30pm	M	14	UCF  	at	 3	FLA  	 	   	 	 	d1     	2022-01-23T17:30Z			7ec1827e-9d19-43fc-9dac-3f94f0905424
ITA	67892	2022-01-23	 3:00pm	M	 5	TEX  	at	  	AZST 	 	   	 	 	d1     	2022-01-23T20:00Z			b4e83061-032e-44fe-909f-e3fbcc3214db
ITA	56878	2022-01-23	 1:00pm	M	20	HARV 	at	 7	UVA  	 	   	 	 	d1     	2022-01-23T18:00Z			5ae233e7-ceee-4083-b7bc-21600f02af4b
ITA	54530	2022-01-23	 6:00pm	M	  	UCI  	at	 9	USC  	 	   	 	 	d1     	2022-01-23T23:00Z			8b493cef-49fa-48a8-9bab-84af9d17d0a0
ITA	23478	2022-01-23	10:00am	M	  	CHAR 	at	12	SCAR 	 	   	 	 	d1     	2022-01-23T15:00Z			e522bdcb-d7dd-466c-a454-ccbf8d0307d9
ITA	74083	2022-01-23	 1:00pm	M	  	CoC  	at	12	SCAR 	 	   	 	 	d1     	2022-01-23T18:00Z			6967d1e2-cb77-41a8-ad38-c7b5c71c3514
ITA	42298	2022-01-23	 1:00pm	M	  	MTSU 	at	21	MSST 	 	   	 	 	d1     	2022-01-23T18:00Z			c37f36d0-acaa-47a6-a32c-a42e3d85d621
ITA	96458	2022-01-23	 5:00pm	M	  	UAB  	at	21	MSST 	 	   	 	 	d1     	2022-01-23T22:00Z			0d262414-c86a-46d1-b868-fecd79d2bec2
ITA	48566	2022-01-23	 1:00am	M	  	NEB  	at	24	OKLA 	 	   	 	 	d1     	2022-01-23T06:00Z			4a793cc1-4090-449c-be04-46ca59ccf351
ITA	69262	2022-01-23	 2:00pm	M	  	OMAHA	at	24	OKLA 	 	   	 	 	d1     	2022-01-23T19:00Z			aafcfe19-9cd8-417f-a8e6-079c84979c6e
ITA	74595	2022-01-23	12:00am	M	  	MTST 	at	  	EWU  	 	   	 	C	d1     	2022-01-23T05:00Z			1b9e0ec5-3371-46d3-a3a8-624f89674346
ITA	 9627	2022-01-23	 2:00am	M	  	ABCHR	vs	  	BOISE	 	   	N	 	d1     	2022-01-23T07:00Z			23a72fa2-fc69-433c-870f-b78da6404e9e
ITA	38656	2022-01-23	 9:00am	M	  	CHAT 	at	  	VT   	 	   	 	 	d1     	2022-01-23T14:00Z			59903fe0-a420-462d-a622-9cb291e05386
ITA	83176	2022-01-23	11:00am	M	  	CIT  	at	  	GT   	 	   	 	 	d1     	2022-01-23T16:00Z			ccfff13b-1d89-4944-a232-3517f380a210
ITA	  632	2022-01-23	11:00am	M	  	WOF  	at	  	GAST 	 	   	 	 	d1     	2022-01-23T16:00Z			135bd69e-5c07-4f0f-9af3-77d90493dad1
ITA	51499	2022-01-23	11:00am	M	  	GCU  	at	  	AFA  	 	   	 	 	d1     	2022-01-23T16:00Z			b0f50773-cc02-44b1-9975-efd243b5a54e
ITA	24747	2022-01-23	12:00pm	M	  	ETSU 	at	  	CLEM 	 	   	 	 	d1     	2022-01-23T17:00Z			90f859dd-4a8a-426b-b079-2f99b2780a5c
ITA	70796	2022-01-23	12:00pm	M	  	MEM  	at	  	ND   	 	   	 	 	d1     	2022-01-23T17:00Z			a51486e5-b4c5-44a0-87d6-f23a86cc9952
ITA	96386	2022-01-23	 1:00pm	M	  	IDST 	at	  	USU  	 	   	 	 	d1     	2022-01-23T18:00Z			2ec7ceaa-dcde-41bf-8a15-f9d754f283c8
ITA	87586	2022-01-23	 1:00pm	M	  	UCD  	at	  	LOYM 	 	   	 	 	d1     	2022-01-23T18:00Z			b7bc0ec7-f006-4d82-a57c-a52888f4de44
ITA	63016	2022-01-23	 1:00pm	M	  	PUR  	at	  	WICH 	 	   	 	 	d1     	2022-01-23T18:00Z			1869ee01-4a9f-486f-af2e-377f2632f07b
ITA	61185	2022-01-23	 1:00pm	M	  	IDAHO	vs	  	UNLV 	 	   	N	 	d1     	2022-01-23T18:00Z			f9b8d1f9-c763-416c-ba2b-dd49a7ccac0a
ITA	42411	2022-01-23	 2:00pm	M	  	UTAH 	at	  	UNM  	 	   	 	 	d1     	2022-01-23T19:00Z			d2f3db23-1bde-47a4-b5e7-1f1878c5bdf1
ITA	 4852	2022-01-23	 3:00pm	M	  	SACST	at	  	CPOLY	 	   	 	 	d1     	2022-01-23T20:00Z			22bb3782-f4f9-4e62-8771-f066d5106425
ITA	70558	2022-01-23	 3:00pm	M	  	CIT  	at	  	GT   	 	   	 	 	d1     	2022-01-23T20:00Z			32bf3efd-ea25-4827-bc6b-45ef0ecb9e3c
ITA	67176	2022-01-23	 5:00pm	M	  	GTWN 	at	  	VT   	 	   	 	 	d1     	2022-01-23T22:00Z			53a4cd4d-ec65-4471-8a51-50aba9c60678
ITA	80823	2022-01-23	 5:00pm	M	  	TOL  	at	  	ND   	 	   	 	 	d1     	2022-01-23T22:00Z			69f3bec1-24ab-4bb3-af37-f96eeb0f21ef
ITA	80702	2022-01-23	 7:00pm	M	  	SFU  	at	  	MORG 	 	   	 	 	d1     	2022-01-24T00:00Z			7a355353-9cf3-40e0-958f-2988a2959724
ITA	49756	2022-01-23	 1:00pm	M	  	UIS  	at	  	NIU  	 	   	 	 	d2/d1  	2022-01-23T18:00Z			11ecfc2c-cd1b-4bbf-a948-3fd8b2a0807e
ITA	86267	2022-01-23	 6:00pm	M	  	UIS  	at	  	NIU  	 	   	 	 	d2/d1  	2022-01-23T23:00Z			a3b8d613-191a-48cb-aff7-d47fcb1b094f
ITA	 4126	2022-01-24	 5:00pm	M	  	BOISE	at	 2	BAY  	 	   	 	 	d1     	2022-01-24T22:00Z			3e38e2e3-9688-48c7-b6a3-4b7f6175d8e6
ITA	39895	2022-01-25	 1:00pm	M	10	WAKE 	at	 1	TENN 	 	   	 	 	d1     	2022-01-25T18:00Z			64dc7748-6c4a-4b1d-99d5-37e3faa840ee
ITA	71045	2022-01-25	 4:00pm	M	  	SMCC 	at	25	UCLA 	 	   	 	 	d1     	2022-01-25T21:00Z			158550b0-12ce-4ee0-b657-898e6bab5200
ITA	75654	2022-01-25	12:00pm	M	  	UNO  	at	  	LAMAR	 	   	 	 	d1     	2022-01-25T17:00Z			b5e53bd8-dedf-4d6b-bae5-38dc077989fb
ITA	16338	2022-01-25	 7:00pm	M	  	SEA  	at	  	WASH 	 	   	 	 	d1     	2022-01-26T00:00Z			45a40cca-c14c-470d-8a53-3fee1aab5c26
ITA	22096	2022-01-26	 1:00pm	M	  	ODU  	at	  	AUB  	 	   	 	 	d1     	2022-01-26T18:00Z			866ac18b-8136-412c-9fe0-8fb4e81929a4
ITA	47019	2022-01-26	 2:30pm	M	  	WOF  	at	  	GWEBB	 	   	 	 	d1     	2022-01-26T19:30Z			eccba370-4659-4004-a7e5-5cdf60feb4fd
ITA	 5614	2022-01-26	 3:00pm	M	  	W&M  	at	  	LIB  	 	   	 	 	d1     	2022-01-26T20:00Z			174e0872-4997-445b-a184-fc5aa7b6a71b
ITA	39996	2022-01-26	 6:00pm	M	  	TEM  	at	  	PENN 	 	   	 	 	d1     	2022-01-26T23:00Z			563cb9c1-d3c1-472c-97ea-d4f438e648d5
ITA	48102	2022-01-27	 3:00pm	M	  	ABCHR	at	 3	TCU  	 	   	 	 	d1     	2022-01-27T20:00Z			b84eb1d9-5dbe-4b69-bef7-d32934749ab6
ITA	39660	2022-01-28	 1:00pm	M	  	ODU  	at	 1	TENN 	 	   	 	 	d1     	2022-01-28T18:00Z			c6115e9c-f9d0-4732-a009-51af365067d8
ITA	47345	2022-01-28	 5:00pm	M	17	MICH 	at	10	WAKE 	 	   	 	 	d1     	2022-01-28T22:00Z			ca66c1de-cf58-4f83-a481-4977ff3d89c3
ITA	 7842	2022-01-28	12:00am	M	23	ILL  	vs	  	NCST 	 	   	N	 	d1     	2022-01-28T05:00Z			4d15ea09-944e-440e-a2e1-56e0aa3179a2
ITA	75126	2022-01-28	 2:00pm	M	  	GASO 	at	  	UNF  	 	   	 	 	d1     	2022-01-28T19:00Z			9250a159-f191-49ec-a1fd-37ede14da761
ITA	86998	2022-01-28	 2:00pm	M	  	USF  	at	  	GAST 	 	   	 	 	d1     	2022-01-28T19:00Z			4b02a529-75bc-4d97-960d-19dbdf83b7b7
ITA	39720	2022-01-28	 2:00pm	M	  	SEA  	at	  	MTST 	 	   	 	 	d1     	2022-01-28T19:00Z			abf96f51-1cc8-41ff-a21a-d60e31532398
ITA	85083	2022-01-28	 2:00pm	M	  	ND   	vs	  	SMU  	 	   	N	 	d1     	2022-01-28T19:00Z			f03a4c5c-1840-4f24-843e-f9fb404d329b
ITA	90540	2022-01-28	 3:00pm	M	  	HAW  	at	  	UNLV 	 	   	 	 	d1     	2022-01-28T20:00Z			8746908e-2a3e-4ebd-9420-16df7070dd74
ITA	72865	2022-01-28	 4:00pm	M	  	GCU  	at	  	BYU  	 	   	 	 	d1     	2022-01-28T21:00Z			e77573f6-448a-45c4-a2e6-d96e869e3d87
ITA	83064	2022-01-28	 4:00pm	M	  	UCSB 	at	  	LOYM 	 	   	 	 	d1     	2022-01-28T21:00Z			4ca8960a-51e1-4975-b4fd-88ca23731241
ITA	41644	2022-01-28	 4:00pm	M	  	BUFF 	at	  	YALE 	 	   	 	 	d1     	2022-01-28T21:00Z			8949ee1d-021c-432d-8729-b4ee39484309
ITA	28860	2022-01-28	 6:00pm	M	  	NIU  	at	  	DRAKE	 	   	 	 	d1     	2022-01-28T23:00Z			9f91166f-08e6-4955-881b-d6fcfd659914
ITA	38848	2022-01-28	 7:00pm	M	  	HAW  	vs	  	UCR  	 	   	N	 	d1     	2022-01-29T00:00Z			f2b370d4-c32d-42dd-9ccf-2af278166e94
ITA	13969	2022-01-28	 8:00pm	M	  	USU  	at	  	WASH 	 	   	 	 	d1     	2022-01-29T01:00Z			b9a35cd1-6f10-4f8d-ba8c-2be244c32283
ITA	66153	2022-01-28	11:00am	M	  	MSUD 	at	  	AFA  	 	   	 	 	d2/d1  	2022-01-28T16:00Z			8b1ab0e5-2ee7-4485-9ae1-55368b27df92
ITA	53793	2022-01-28	 2:00pm	M	  	PRES 	at	  	EMM  	 	   	 	 	d1/d2  	2022-01-28T19:00Z			99e7c1c8-7bce-4d91-93d4-91109b52eb10
ITA	73753	2022-01-28	 6:00pm	M	  	MSUD 	at	  	AFA  	 	   	 	 	d2/d1  	2022-01-28T23:00Z			bea7ee2a-9c6e-41e4-81ca-37b50e0039be
ITA	48785	2022-01-28	 3:00pm	M	  	FNU  	at	  	STET 	 	   	 	 	naia/d1	2022-01-28T20:00Z			d3d71375-49dc-4bc7-892a-c1265eb81a70
ITA	17467	2022-01-29	 1:00am	M	  	PORT 	at	 3	TCU  	 	   	 	 	d1     	2022-01-29T06:00Z			49427b25-288a-4dba-8c1e-c0aa734b462b
ITA	17873	2022-01-29	 2:00pm	M	  	PRIN 	at	 3	FLA  	 	   	 	 	d1     	2022-01-29T19:00Z			015f1914-89e7-43f1-912d-4c981768013a
ITA	82774	2022-01-29	12:00pm	M	  	CLMB 	at	 5	TEX  	 	   	 	 	d1     	2022-01-29T17:00Z			567dbfcf-4e91-4d0b-a1cb-2e54eba0e27c
ITA	41670	2022-01-29	12:00am	M	  	AZST 	vs	 6	OSU  	 	   	N	 	d1     	2022-01-29T05:00Z			a0bb9a50-b6cd-4c71-b3dd-eaf33f737ddd
ITA	81492	2022-01-29	12:00pm	M	  	BALL 	at	 7	UVA  	 	   	 	 	d1     	2022-01-29T17:00Z			50663147-19cc-4ce9-bb37-1d75667b5769
ITA	12049	2022-01-29	 1:00pm	M	20	HARV 	at	 9	USC  	 	   	 	 	d1     	2022-01-29T18:00Z			cfec6a44-b7ea-4094-bcbb-f9d68d600cdf
ITA	11991	2022-01-29	 1:00am	M	  	BAMA 	vs	11	UK   	 	   	N	 	d1     	2022-01-29T06:00Z			a25fcc02-97a6-4ff2-8ab3-0cd41310dc1b
ITA	 7454	2022-01-29	 1:00pm	M	  	LSU  	at	12	SCAR 	 	   	 	 	d1     	2022-01-29T18:00Z			c4d41f36-72c3-408e-9d73-0de22746adcf
ITA	 3687	2022-01-29	 3:00pm	M	18	MISS 	vs	24	OKLA 	 	   	N	 	d1     	2022-01-29T20:00Z			e5226165-c2d6-4268-b315-82aeb43d4ebc
ITA	95355	2022-01-29	 3:00pm	M	25	UCLA 	at	19	A&M  	 	   	 	 	d1     	2022-01-29T20:00Z			0851fb49-11fb-460f-a92e-68e59e590663
ITA	67085	2022-01-29	 9:00am	M	  	GT   	vs	  	MTSU 	 	   	N	 	d1     	2022-01-29T14:00Z			a00fdb47-ebc5-4b0c-958b-a374f0e69792
ITA	64710	2022-01-29	10:00am	M	  	TOL  	at	  	MSU  	 	   	 	 	d1     	2022-01-29T15:00Z			f0618851-c70d-4d2f-9e44-151443ee3237
ITA	61797	2022-01-29	10:00am	M	  	SFC  	at	  	NAVY 	 	   	 	 	d1     	2022-01-29T15:00Z			fd9a2d35-ae82-48be-acd7-ec8d4d39b735
ITA	76827	2022-01-29	11:00am	M	  	ALA&M	at	  	MER  	 	   	 	 	d1     	2022-01-29T16:00Z			b0187c56-8c05-4ba8-9268-69dbd194cc00
ITA	46038	2022-01-29	11:00am	M	  	CRE  	at	  	NEB  	 	   	 	 	d1     	2022-01-29T16:00Z			d68f0e0e-df2f-473c-853e-bef2aa078004
ITA	90346	2022-01-29	11:00am	M	  	LU   	at	  	SFU  	 	   	 	 	d1     	2022-01-29T16:00Z			517a942f-6dd6-4df4-9340-d09527d7f322
ITA	 1975	2022-01-29	11:00am	M	  	UTRGV	at	  	RICE 	 	   	 	 	d1     	2022-01-29T16:00Z			79aaafcc-7163-453a-8f69-2ca79d9d9ce9
ITA	63882	2022-01-29	11:00am	M	  	TEM  	at	  	YALE 	 	   	 	 	d1     	2022-01-29T16:00Z			6e5ceb00-815e-477b-aa8a-821149623ed7
ITA	57563	2022-01-29	12:00pm	M	  	OKST 	vs	  	ORE  	 	   	N	 	d1     	2022-01-29T17:00Z			79c6af95-c3e5-4078-acc4-4a66ffa780bb
ITA	15275	2022-01-29	12:00pm	M	  	VANDY	vs	  	WIS  	 	   	N	 	d1     	2022-01-29T17:00Z			3e61a676-66c2-4186-939d-31bcaffb4425
ITA	69972	2022-01-29	 1:00pm	M	  	BING 	at	  	BROWN	 	   	 	 	d1     	2022-01-29T18:00Z			21eaddbd-735a-4553-bab0-eecbcf5c0b47
ITA	24793	2022-01-29	 1:00pm	M	  	DUKE 	vs	  	LIB  	 	   	N	 	d1     	2022-01-29T18:00Z			e613b583-d7bc-4f7b-8b09-2da8f4a5c9cd
ITA	48947	2022-01-29	 1:00pm	M	  	WOF  	at	  	STET 	 	   	 	 	d1     	2022-01-29T18:00Z			51ef89cb-5240-46af-9fd5-1f0918cd4086
ITA	55430	2022-01-29	 2:00pm	M	  	BUCK 	vs	  	TOL  	 	   	N	 	d1     	2022-01-29T19:00Z			5506d385-4066-485d-976c-4ab3974fba83
ITA	95336	2022-01-29	 2:00pm	M	  	YSU  	at	  	NAVY 	 	   	 	 	d1     	2022-01-29T19:00Z			2f7b4d36-57db-4170-a080-e9d0b7083063
ITA	33254	2022-01-29	 3:00pm	M	  	SMCC 	at	  	CPOLY	 	   	 	 	d1     	2022-01-29T20:00Z			629aff69-9fe5-469b-95a8-dd209963a949
ITA	49434	2022-01-29	 3:00pm	M	  	UCSB 	vs	  	UTAH 	 	   	N	 	d1     	2022-01-29T20:00Z			2fd46fea-16aa-4b9a-ac7e-af9944672f83
ITA	94867	2022-01-29	 4:00pm	M	  	IND  	at	  	AUB  	 	   	 	 	d1     	2022-01-29T21:00Z			9c1f117e-24cb-409b-ba87-3a3695f99537
ITA	18079	2022-01-29	 4:30pm	M	  	FAIR 	at	  	YALE 	 	   	 	 	d1     	2022-01-29T21:30Z			b8925eed-1a86-4de9-9322-66db75cd3b72
ITA	85270	2022-01-29	 5:00pm	M	  	DRAKE	at	  	NEB  	 	   	 	 	d1     	2022-01-29T22:00Z			7ac9a942-9467-4991-b114-b3486a56d7fc
ITA	58020	2022-01-29	 5:00pm	M	  	SACST	at	  	SCLAR	 	   	 	 	d1     	2022-01-29T22:00Z			4aaafb23-d386-4e6c-82a4-b93f02fabbd3
ITA	64716	2022-01-29	 5:00pm	M	  	IDAHO	vs	  	USU  	 	   	N	 	d1     	2022-01-29T22:00Z			2854c632-61e6-43e8-9c77-23212ce33470
ITA	 9655	2022-01-29	 6:00pm	M	  	BUCK 	at	  	MSU  	 	   	 	 	d1     	2022-01-29T23:00Z			a1ad5549-58ec-4723-8a49-475f1a29feee
ITA	34974	2022-01-29	 7:00pm	M	  	HAW  	vs	  	WEBER	 	   	N	 	d1     	2022-01-30T00:00Z			4471f5c7-3115-4f81-9ede-d24edb7eac51
ITA	 8975	2022-01-29	 2:30pm	M	  	YOUNG	at	  	MER  	 	   	 	 	d2/d1  	2022-01-29T19:30Z			260ee24d-d962-40b7-946f-13f35bd929f2
ITA	21720	2022-01-29	 5:30pm	M	  	ARC  	at	  	UCD  	 	   	 	 	juco/d1	2022-01-29T22:30Z			94de2410-00ba-49e1-be56-9fbfd4a2479a
ITA	23792	2022-01-29	12:00pm	M	  	AZCHR	at	  	NAU  	 	   	 	 	naia/d1	2022-01-29T17:00Z			3ae6a446-b32d-46fd-acf7-bb31b39716ff
